position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.65046017636674","lng":"8.705899485627375"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2831.64,1549641694600,false,false
{"lat":"45.65046017636674","lng":"8.705899485627375"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",707.63,1549641694600,false,false
{"lat":"45.65046017636674","lng":"8.705899485627375"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1447.72,1549641694600,false,false
{"lat":"45.65045007368556","lng":"8.705935272064332"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2829.32,1549641695600,true,false
{"lat":"45.65045007368556","lng":"8.705935272064332"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",705.36,1549641695600,true,false
{"lat":"45.65045007368556","lng":"8.705935272064332"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1445.55,1549641695600,true,false
{"lat":"45.650429868323194","lng":"8.706006844938244"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2824.67,1549641696600,false,false
{"lat":"45.650429868323194","lng":"8.706006844938244"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",700.84,1549641696600,false,false
{"lat":"45.650429868323194","lng":"8.706006844938244"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1441.24,1549641696600,false,false
{"lat":"45.65041976564201","lng":"8.7060426313752"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2822.34,1549641697600,true,false
{"lat":"45.65041976564201","lng":"8.7060426313752"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",698.59,1549641697600,true,false
{"lat":"45.65041976564201","lng":"8.7060426313752"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1439.08,1549641697600,true,false
{"lat":"45.650288430786645","lng":"8.706507855055628"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2792.26,1549641710600,false,false
{"lat":"45.650288430786645","lng":"8.706507855055628"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",669.84,1549641710600,false,false
{"lat":"45.650288430786645","lng":"8.706507855055628"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1411.35,1549641710600,false,false
{"lat":"45.650237917380736","lng":"8.706686787240407"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2780.75,1549641715600,true,false
{"lat":"45.650237917380736","lng":"8.706686787240407"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",659.07,1549641715600,true,false
{"lat":"45.650237917380736","lng":"8.706686787240407"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1400.83,1549641715600,true,false
{"lat":"45.650217712018375","lng":"8.70675836011432"},"CRITICAL_ASSET_1652282978809","RWY_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",2776.15,1549641717600,false,false
{"lat":"45.650217712018375","lng":"8.70675836011432"},"CRITICAL_ASSET_1652283209960","DEP_35_L","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","ORANGE",654.81,1549641717600,false,false
{"lat":"45.650217712018375","lng":"8.70675836011432"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","AbrjaU4yr38jl4ZB7k9I","Drone_06","DRONE_VS_CA","drone vs critical asset","YELLOW",1396.64,1549641717600,false,false
