position,scenario,exercise,trafficType,objectId,timestamp,visible,authorized,moving,speed,status,phase,name,creator,heading,droneType,onlyRadar
{"lat":"45.62088230501054","lng":"8.7198406269106"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641698600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.68141205193231","lng":"8.709007430488649"},"LIMC","2022-06-03 12:17:04.962","drone","hoDkB6o5jRbEPqywSQ4r",1549641698600,false,false,true,5,"ok","none","Drone_03"," - Flutter App",151,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.684701872088695","lng":"8.716205465576179"},"LIMC","2022-06-03 12:17:04.962","drone","hHM7PAftcudKmmyuKw3Q",1549641699600,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641700600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641701600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641704600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62753470486494","lng":"8.348828834066099"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641705600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641705600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.62732880299772","lng":"8.347580496440806"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641706600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.659254327347995","lng":"8.50592671420837"},"LIMC","2022-06-03 12:17:04.962","plane","ADH138",1549641707600,true,true,false,124,"ok","AIRBORNE","ADH138","eArts",236,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641707600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641708600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.65029853346783","lng":"8.706472068618671"},"LIMC","2022-06-03 12:17:04.962","drone","AbrjaU4yr38jl4ZB7k9I",1549641709600,true,false,true,3,"ok","none","Drone_06","Maurizio - Flutter App",111,"iGbdly63CmE9yNzl8Xus","false"
{"lat":"45.658009591609776","lng":"8.503267396164057"},"LIMC","2022-06-03 12:17:04.962","plane","ADH138",1549641710600,true,true,false,124,"ok","AIRBORNE","ADH138","eArts",236,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641711600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.684701872088695","lng":"8.716205465576179"},"LIMC","2022-06-03 12:17:04.962","drone","hHM7PAftcudKmmyuKw3Q",1549641711600,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-03 12:17:04.962","plane","NAPOLI",1549641713600,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641713600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.620110507377845","lng":"8.72005793786434"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641714600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.570824880357684","lng":"8.729466104619652"},"LIMC","2022-06-03 12:17:04.962","drone","6EKsXhD6fcxVwV7FVWY8",1549641715600,false,false,false,3,"ok","none","Drone_04"," - Flutter App",0,"iGbdly63CmE9yNzl8Xus","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641715600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641716600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.65365253083216","lng":"8.493960713621325"},"LIMC","2022-06-03 12:17:04.962","plane","ADH138",1549641717600,true,true,false,124,"ok","AIRBORNE","ADH138","eArts",236,"UNKNOW","false"
{"lat":"45.619974470705976","lng":"8.720097462772069"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641717600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.68066294502812","lng":"8.709595397107876"},"LIMC","2022-06-03 12:17:04.962","drone","hoDkB6o5jRbEPqywSQ4r",1549641717600,false,false,true,5,"ok","none","Drone_03"," - Flutter App",151,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.62485692011795","lng":"8.33260116046317"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641718600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.6199291402153","lng":"8.720110745938198"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641719600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641692600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641692600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-03 12:17:04.962","plane","NAPOLI",1549641694600,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641695600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.653278469597964","lng":"8.689716017212485"},"LIMC","2022-06-03 12:17:04.962","drone","Dxo5G1uNt4ZVxyjUJffz",1549641695600,false,false,true,3,"ok","none","Drone_05","Maurizio - Flutter App",93,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641696600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.66609927118041","lng":"8.520555075914922"},"LIMC","2022-06-03 12:17:04.962","plane","ADH138",1549641696600,true,true,false,124,"ok","AIRBORNE","ADH138","eArts",236,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641696600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.570824880357684","lng":"8.729466104619652"},"LIMC","2022-06-03 12:17:04.962","drone","6EKsXhD6fcxVwV7FVWY8",1549641697600,false,false,false,3,"ok","none","Drone_04"," - Flutter App",0,"iGbdly63CmE9yNzl8Xus","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641697600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641699600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641700600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641703600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641703600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641703600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641704600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641705600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.62051901766102","lng":"8.719942250259546"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641705600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.646013250231974","lng":"8.721870850910953"},"LIMC","2022-06-03 12:17:04.962","plane","EZY287C",1549641705600,true,true,false,0,"ok","STATIONARY","EZY287C","eArts",439,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641708600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-03 12:17:04.962","plane","NAPOLI",1549641709600,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641709600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641710600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641711600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.62029188958587","lng":"8.720005237688973"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641711600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641711600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.570824880357684","lng":"8.729466104619652"},"LIMC","2022-06-03 12:17:04.962","drone","6EKsXhD6fcxVwV7FVWY8",1549641712600,false,false,false,3,"ok","none","Drone_04"," - Flutter App",0,"iGbdly63CmE9yNzl8Xus","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641714600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641714600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.646013250231974","lng":"8.721870850910953"},"LIMC","2022-06-03 12:17:04.962","plane","EZY287C",1549641715600,true,true,false,0,"ok","STATIONARY","EZY287C","eArts",439,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641716600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.646013250231974","lng":"8.721870850910953"},"LIMC","2022-06-03 12:17:04.962","plane","EZY287C",1549641719600,true,true,false,0,"ok","STATIONARY","EZY287C","eArts",439,"UNKNOW","false"
{"lat":"45.650177301293645","lng":"8.706901505862144"},"LIMC","2022-06-03 12:17:04.962","drone","AbrjaU4yr38jl4ZB7k9I",1549641721600,true,false,true,3,"ok","none","Drone_06","Maurizio - Flutter App",111,"iGbdly63CmE9yNzl8Xus","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641695600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641695600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.646013250231974","lng":"8.721870850910953"},"LIMC","2022-06-03 12:17:04.962","plane","EZY287C",1549641699600,true,true,false,0,"ok","STATIONARY","EZY287C","eArts",439,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641700600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.664232653413684","lng":"8.516565168172908"},"LIMC","2022-06-03 12:17:04.962","plane","ADH138",1549641700600,true,true,false,124,"ok","AIRBORNE","ADH138","eArts",236,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641700600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.653265926522415","lng":"8.690024270869918"},"LIMC","2022-06-03 12:17:04.962","drone","Dxo5G1uNt4ZVxyjUJffz",1549641702600,false,false,true,3,"ok","none","Drone_05","Maurizio - Flutter App",93,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641705600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.65325965498464","lng":"8.690178397698634"},"LIMC","2022-06-03 12:17:04.962","drone","Dxo5G1uNt4ZVxyjUJffz",1549641706600,false,false,true,3,"ok","none","Drone_05","Maurizio - Flutter App",93,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641707600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641707600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641707600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641709600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641709600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641709600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641710600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641710600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.626299089719105","lng":"8.341338945897819"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641711600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641711600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641712600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641712600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641712600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.65324554402464","lng":"8.690525183063247"},"LIMC","2022-06-03 12:17:04.962","drone","Dxo5G1uNt4ZVxyjUJffz",1549641715600,true,false,true,3,"ok","none","Drone_05","Maurizio - Flutter App",93,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641717600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.619974470705976","lng":"8.720097462772069"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641718600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641718600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641718600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641719600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.62416054751756","lng":"8.719947761990177"},"LIMC","2022-06-03 12:17:04.962","plane","ADH646",1549641720600,true,true,false,0,"ok","STATIONARY","ADH646","eArts",79,"UNKNOW","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641692600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.65328003748241","lng":"8.689677485505305"},"LIMC","2022-06-03 12:17:04.962","drone","Dxo5G1uNt4ZVxyjUJffz",1549641694600,false,false,true,3,"ok","none","Drone_05","Maurizio - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641694600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.62918143031528","lng":"8.358815865184004"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641696600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.6461882728462","lng":"8.726146439488907"},"LIMC","2022-06-03 12:17:04.962","plane","EZY363E",1549641696600,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",169,"UNKNOW","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641696600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641697600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641698600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.684701872088695","lng":"8.716205465576179"},"LIMC","2022-06-03 12:17:04.962","drone","hHM7PAftcudKmmyuKw3Q",1549641698600,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.62083691706674","lng":"8.719853503468858"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641699600,true,true,false,5,"ok","TAXIING","AEA406","eArts",168,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-03 12:17:04.962","plane","NAPOLI",1549641699600,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-03 12:17:04.962","plane","EZY152X",1549641699600,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.57773634273537","lng":"8.70103340017795"},"LIMC","2022-06-03 12:17:04.962","drone","B1KSfn1d08D83J9rlWZI",1549641700600,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-03 12:17:04.962","plane","ADH124",1549641700600,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.684701872088695","lng":"8.716205465576179"},"LIMC","2022-06-03 12:17:04.962","drone","hHM7PAftcudKmmyuKw3Q",1549641702600,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.68125434521564","lng":"8.709131212934802"},"LIMC","2022-06-03 12:17:04.962","drone","hoDkB6o5jRbEPqywSQ4r",1549641702600,false,false,true,5,"ok","none","Drone_03"," - Flutter App",151,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.62794646780968","lng":"8.351325536829341"},"LIMC","2022-06-03 12:17:04.962","plane","AUA516P",1549641703600,true,true,false,99,"ok","AIRBORNE","AUA516P","eArts",257,"UNKNOW","false"
{"lat":"45.68113606517814","lng":"8.709224049769416"},"LIMC","2022-06-03 12:17:04.962","drone","hoDkB6o5jRbEPqywSQ4r",1549641705600,false,false,true,5,"ok","none","Drone_03"," - Flutter App",151,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641706600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
{"lat":"45.6285112498424","lng":"8.715215211637432"},"LIMC","2022-06-03 12:17:04.962","plane","TAR757",1549641706600,true,true,false,0,"ok","STATIONARY","TAR757","eArts",529,"UNKNOW","false"
{"lat":"45.62042815264667","lng":"8.71996734581767"},"LIMC","2022-06-03 12:17:04.962","plane","AEA406",1549641707600,true,true,false,5,"ok","TAXIING","AEA406","eArts",169,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-03 12:17:04.962","plane","NAPOLI",1549641707600,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.684701872088695","lng":"8.716205465576179"},"LIMC","2022-06-03 12:17:04.962","drone","hHM7PAftcudKmmyuKw3Q",1549641708600,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","false"
{"lat":"45.627721052658124","lng":"8.718975143893646"},"LIMC","2022-06-03 12:17:04.962","plane","NOS436",1549641709600,true,true,false,0,"ok","STATIONARY","NOS436","eArts",79,"UNKNOW","false"
