id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"AbrjaU4yr38jl4ZB7k9I_COUNTER_MEASURE_1652864671210","AbrjaU4yr38jl4ZB7k9I","COUNTER_MEASURE_1652864671210",1549641774600,false,false,false,"fired",1654253140301
"AbrjaU4yr38jl4ZB7k9I_COUNTER_MEASURE_1652864671210","AbrjaU4yr38jl4ZB7k9I","COUNTER_MEASURE_1652864671210",1549641804600,true,false,false,"success",1654253170024
