position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.67266334625364","lng":"8.713897034898567"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2061.81,1549641276100,true,true
{"lat":"45.67263801551363","lng":"8.71388374444198"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2059.53,1549641277100,false,true
{"lat":"45.67238470811353","lng":"8.713750839876106"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2036.88,1549641287100,true,true
{"lat":"45.672334046633516","lng":"8.713724258962932"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2032.37,1549641289100,false,true
{"lat":"45.6722833851535","lng":"8.713697678049757"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2027.88,1549641291100,true,true
{"lat":"45.67225805441349","lng":"8.713684387593169"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2025.63,1549641292100,false,true
{"lat":"45.67220739293347","lng":"8.713657806679995"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2021.14,1549641294100,true,true
{"lat":"45.672182062193464","lng":"8.713644516223408"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2018.9,1549641295100,false,true
{"lat":"45.672156731453455","lng":"8.71363122576682"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2016.66,1549641296100,true,true
{"lat":"45.67213140071344","lng":"8.713617935310232"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2014.42,1549641297100,false,true
{"lat":"45.67208073923342","lng":"8.713591354397058"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2009.96,1549641299100,true,true
{"lat":"45.672055408493414","lng":"8.71357806394047"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2007.73,1549641300100,false,true
{"lat":"45.671878093313346","lng":"8.713485030744359"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1992.17,1549641307100,true,true
{"lat":"45.67185276257334","lng":"8.71347174028777"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2152.4,1549641308100,false,true
{"lat":"45.67185276257334","lng":"8.71347174028777"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1989.95,1549641308100,false,true
{"lat":"45.67177677035331","lng":"8.71343186891801"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2144.07,1549641311100,true,true
{"lat":"45.67177677035331","lng":"8.71343186891801"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1983.32,1549641311100,true,true
{"lat":"45.6717514396133","lng":"8.713418578461422"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2141.3,1549641312100,false,true
{"lat":"45.6717514396133","lng":"8.713418578461422"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1981.11,1549641312100,false,true
{"lat":"45.671700778133285","lng":"8.713391997548248"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2135.75,1549641314100,true,true
{"lat":"45.671700778133285","lng":"8.713391997548248"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1976.71,1549641314100,true,true
{"lat":"45.67167544739328","lng":"8.71337870709166"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2132.98,1549641315100,false,true
{"lat":"45.67167544739328","lng":"8.71337870709166"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1974.51,1549641315100,false,true
{"lat":"45.67162478591325","lng":"8.713352126178485"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2127.44,1549641317100,true,true
{"lat":"45.67162478591325","lng":"8.713352126178485"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1970.11,1549641317100,true,true
{"lat":"45.671599455173244","lng":"8.713338835721897"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2124.67,1549641318100,false,true
{"lat":"45.671599455173244","lng":"8.713338835721897"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1967.92,1549641318100,false,true
{"lat":"45.67149813221321","lng":"8.713285673895548"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2113.6,1549641322100,true,true
{"lat":"45.67149813221321","lng":"8.713285673895548"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1959.16,1549641322100,true,true
{"lat":"45.67144747073319","lng":"8.713259092982375"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2108.07,1549641324100,false,true
{"lat":"45.67144747073319","lng":"8.713259092982375"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1954.8,1549641324100,false,true
{"lat":"45.67134614777315","lng":"8.713205931156024"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2097.01,1549641328100,true,true
{"lat":"45.67134614777315","lng":"8.713205931156024"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1946.1,1549641328100,true,true
{"lat":"45.67132081703314","lng":"8.713192640699438"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2094.25,1549641329100,false,true
{"lat":"45.67132081703314","lng":"8.713192640699438"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1943.93,1549641329100,false,true
{"lat":"45.671270155553124","lng":"8.713166059786262"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2088.72,1549641331100,true,true
{"lat":"45.671270155553124","lng":"8.713166059786262"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1939.6,1549641331100,true,true
{"lat":"45.671244824813115","lng":"8.713152769329675"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ONxrZCiTPCHtudFPUap7","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2085.96,1549641332100,false,true
