position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.65121626301038","lng":"8.689223959148162"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",655.22,1549641643300,false,true
{"lat":"45.651123155593375","lng":"8.689363603547422"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",399.83,1549641646300,true,true
{"lat":"45.651092119787705","lng":"8.689410151680509"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",326.42,1549641647300,false,true
{"lat":"45.65093694075935","lng":"8.689642892345942"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",349.29,1549641652300,true,true
{"lat":"45.65087486914801","lng":"8.689735988612115"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",517.28,1549641654300,false,true
{"lat":"45.65081279753667","lng":"8.689829084878289"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",702.55,1549641656300,false,true
{"lat":"45.650750725925334","lng":"8.689922181144462"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",894.42,1549641658300,true,true
{"lat":"45.650688654313996","lng":"8.690015277410634"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1098.99,1549641660300,false,true
{"lat":"45.65059590025231","lng":"8.690155398996872"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1412.14,1549641663300,true,true
{"lat":"45.65056514691805","lng":"8.690202328290548"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1516.86,1549641664300,false,true
{"lat":"45.650534476283866","lng":"8.690249368187024"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1621.69,1549641665300,true,true
{"lat":"45.650503888655365","lng":"8.69029651852489"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1729.55,1549641666300,false,true
{"lat":"45.650442963085105","lng":"8.690391149257946"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",1945.99,1549641668300,true,true
{"lat":"45.65041262556709","lng":"8.69043862908616"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",2054.31,1549641669300,false,true
{"lat":"45.65032211690468","lng":"8.690581723334658"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",2387.9,1549641672300,true,true
{"lat":"45.650292115894665","lng":"8.69062963862066"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",2500.48,1549641673300,false,true
{"lat":"45.6500844902969","lng":"8.690968057801772"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",3293.21,1549641680300,true,true
{"lat":"45.65005517192205","lng":"8.69101682996512"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",3413.06,1549641681300,false,true
{"lat":"45.649996794062254","lng":"8.691114691325287"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",3652.96,1549641683300,true,true
{"lat":"45.64996773492669","lng":"8.691163779867104"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",3773,1549641684300,false,true
{"lat":"45.649938762438524","lng":"8.691212973082063"},"ADH138","ADH138","pQbsqAvswMhzhV0bZa4S","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",3893.1,1549641685300,true,true
