position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.63384952676261","lng":"8.704560539132839"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",844.48,1549641202000,true,false
{"lat":"45.63366392178906","lng":"8.705132108551156"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",795.51,1549641209000,false,false
{"lat":"45.633637344452566","lng":"8.705213719787928"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",788.52,1549641210000,true,false
{"lat":"45.633557612443106","lng":"8.705458553498241"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",767.54,1549641213000,false,false
{"lat":"45.63353103510662","lng":"8.705540164735012"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",760.54,1549641214000,true,false
{"lat":"45.63337157108769","lng":"8.706029832155638"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",718.58,1549641220000,false,false
{"lat":"45.63334499375121","lng":"8.706111443392409"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",711.59,1549641221000,true,false
{"lat":"45.63326526174174","lng":"8.706356277102723"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",690.61,1549641224000,false,false
{"lat":"45.633238684405256","lng":"8.706437888339494"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",683.62,1549641225000,true,false
{"lat":"45.63318552973228","lng":"8.706601110813034"},"CRITICAL_ASSET_1652283104248","FINGER_2","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",908.65,1549641227000,true,false
{"lat":"45.633052643049844","lng":"8.70700916699689"},"CRITICAL_ASSET_1652283081689","FINGER_1","2f65PnmOw4Im4qJ1MOTh","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",634.68,1549641232000,false,false
