position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.640549342178","lng":"8.705045420029466"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1988.58,1549641285200,false,true
{"lat":"45.64055845888967","lng":"8.705302350904958"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1509.72,1549641287200,false,true
{"lat":"45.64056757560134","lng":"8.70555928178045"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1961.39,1549641289200,true,true
{"lat":"45.64056757560134","lng":"8.70555928178045"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1499.45,1549641289200,true,true
{"lat":"45.64057669231301","lng":"8.705816212655943"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1947.95,1549641291200,false,true
{"lat":"45.64057669231301","lng":"8.705816212655943"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1489.37,1549641291200,false,true
{"lat":"45.64059492573635","lng":"8.706330074406928"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1921.43,1549641295200,true,true
{"lat":"45.64059492573635","lng":"8.706330074406928"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1469.83,1549641295200,true,true
{"lat":"45.640599484092185","lng":"8.706458539844673"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1914.87,1549641296200,false,true
{"lat":"45.640599484092185","lng":"8.706458539844673"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1465.08,1549641296200,false,true
{"lat":"45.64060860080386","lng":"8.706715470720166"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1901.84,1549641298200,true,true
{"lat":"45.64060860080386","lng":"8.706715470720166"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1455.73,1549641298200,true,true
{"lat":"45.64061315915969","lng":"8.706843936157913"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1895.38,1549641299200,false,true
{"lat":"45.64061315915969","lng":"8.706843936157913"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1451.13,1549641299200,false,true
{"lat":"45.64063139258303","lng":"8.707357797908898"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1869.82,1549641303200,true,true
{"lat":"45.64063139258303","lng":"8.707357797908898"},"CRITICAL_ASSET_1652283209960","DEP_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1433.3,1549641303200,true,true
{"lat":"45.64063595093887","lng":"8.707486263346645"},"CRITICAL_ASSET_1652282978809","RWY_35_L","nwDwggbHw8xuBgWbvm84","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1863.51,1549641304200,false,true
