id,progressType,takeoffTime,taxiTime,taxipath,time
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549640703100
"ADH138","Gate Occupied",1549640863895,184.669581334388," K Z WB 35L-17R",1549640703100
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549640704100
"AUA516P","Gate Occupied",1549640798532,123.80716745884995," K Z WB 35L-17R",1549640703100
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549640820100
"AUA516P","Taxi Start",1549640798532,123.80716745884995," K Z WB 35L-17R",1549640856200
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549640880200
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549640880200
"ADH138","Taxi Start",1549640863895,184.669581334388," K Z WB 35L-17R",1549640914200
"AUA516P","Taxi Start",1549640997484,123.80716745884995," K Z WB 35L-17R",1549640979200
"EZY363E","Taxi Start",1549641774905,684.8056766237677," A M C H GE 35L-17R",1549641110200
"ADH138","Taxi Start",1549641135748,184.669581334388," K Z WB 35L-17R",1549641141200
"AEA406","Taxi Start",1549641504975,513.0702542967182," 609 T Y Z WB 35L-17R",1549641169200
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641240200
"EZY80XC","Touchdown",1549640699000,243.23341023701033," 35R-17L E A M",1549641302200
"EZY80XC","Taxi Start",1549640699000,243.23341023701033," 35R-17L E A M",1549641365200
"AEA406","Taxi Start",1549641436237,513.0702542967182," 609 T Y Z WB 35L-17R",1549641431200
"EZY152X","Taxi Start",1549642131809,681.709866205839," M C H GE 35L-17R",1549641474200
"EZY287C","Gate Occupied",1549642507093,689.7966496128936," B BE M C H GE 35L-17R",1549641480200
"BAW13MX","Touchdown",1549640699000,194.71687241025026," 35L-17R DB W S 513",1549641492200
"EZY363E","Taxi Start",1549641531640,556.857086501621," A M C CF FE 35L-17R",1549641522200
"BAW13MX","Taxi Start",1549640699000,194.71687241025026," 35L-17R DB W S 513",1549641544200
"ADH646","Gate Occupied",1549642103995,164.76924920896957," K Z WB 35L-17R",1549641600200
"TAR757","Gate Occupied",1549642426066,486.8405057873887," R K Z WB 35L-17R",1549641600200
"EZY80XC","Gate Occupied",1549641643996,243.23341023701033," 35R-17L E A M",1549641601200
"EZY69BX","Touchdown",1549640699000,200.7829087177707," 35R-17L E A",1549641704200
"BAW13MX","Gate Occupied",1549641774717,194.71687241025026," 35L-17R DB W S 513",1549641730200
"EZY69BX","Taxi Start",1549640699000,200.7829087177707," 35R-17L E A",1549641768200
"EZY152X","Taxi Start",1549641800922,553.7612760836923," M C CF FE 35L-17R",1549641779200
"EZY54HY","Gate Occupied",1549642797777,680.480776285549," B BE M C H GE 35L-17R",1549641780200
"GWI3820","Touchdown",1549640699000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641837200
"EZY22XF","Gate Occupied",1549642852656,675.3595029550454," M C H GE 35L-17R",1549641840200
