id,progressType,time
"EZY152X","Gate Occupied",1549641062000
"EZY363E","Gate Occupied",1549641062000
"AUA516P","Gate Occupied",1549641062000
"ADH124","Gate Occupied",1549641062000
"AEA406","Gate Occupied",1549641062000
"NAPOLI","Gate Occupied",1549641062000
"ADH138","Gate Occupied",1549641062000
"AEA406","Pushback Start",1549641115000
"AEA406","Gate Vacated",1549641115000
"EZY363E","Pushback Start",1549641119000
"EZY363E","Gate Vacated",1549641119000
"NOS436","Gate Occupied",1549641241000
"AUA516P","Gate Vacated",1549641243000
"ADH138","Gate Vacated",1549641247000
"EZY363E","Pushback Complete",1549641270000
"AEA406","Pushback Complete",1549641329000
"AUA516P","Stopbar approached",1549641342000
"AUA516P","Lineup Start",1549641363000
"AUA516P","Stopbar Passed",1549641366000
"AUA516P","Runway Entry",1549641372000
"AUA516P","Lineup Complete",1549641379000
"ADH138","Stopbar approached",1549641406000
"AUA516P","Takeoff",1549641409000
"ADH138","Lineup Start",1549641427000
"ADH138","Stopbar Passed",1549641430000
"ADH138","Runway Entry",1549641437000
"ADH138","Lineup Complete",1549641443000
"ADH138","Takeoff",1549641476000
"EZY287C","Gate Occupied",1549641481000
"EZY152X","Pushback Start",1549641559000
"EZY152X","Gate Vacated",1549641559000
"AEA406","Stopbar approached",1549641568000
"AEA406","Lineup Start",1549641590000
"AEA406","Stopbar Passed",1549641592000
"AEA406","Runway Entry",1549641599000
"TAR757","Gate Occupied",1549641601000
"ADH646","Gate Occupied",1549641601000
"AEA406","Lineup Complete",1549641605000
"AEA406","Takeoff started",1549641606000
"AEA406","Takeoff",1549641638000
"NOS436","Gate Vacated",1549641697100
"EZY152X","Pushback Complete",1549641756100
"EZY54HY","Gate Occupied",1549641781100
"EZY22XF","Gate Occupied",1549641841100
"NOS436","Stopbar approached",1549641875100
"ADH124","Gate Vacated",1549641894100
"EZY363E","Stopbar approached",1549641940100
"EZY363E","Lineup Start",1549641961100
"EZY363E","Stopbar Passed",1549641963100
"NOS436","Lineup Start",1549641963100
"NOS436","Stopbar Passed",1549641966100
"EZY363E","Runway Entry",1549641969100
"NOS436","Runway Entry",1549641973100
"EZY363E","Lineup Complete",1549641975100
"EZY363E","Takeoff started",1549641976100
"NOS436","Lineup Complete",1549641979100
"EZY363E","Takeoff",1549642008100
"ADH124","Stopbar approached",1549642038100
"NOS436","Takeoff started",1549642043100
"ADH124","Lineup Start",1549642059100
"ADH124","Stopbar Passed",1549642062100
"ADH124","Runway Entry",1549642069100
"ADH124","Lineup Complete",1549642075100
"NOS436","Takeoff",1549642079100
"WZZ2TY","Gate Occupied",1549642081100
"ADH124","Takeoff started",1549642115100
"ADH124","Takeoff",1549642153100
"EZY152X","Stopbar approached",1549642173100
"EZY152X","Lineup Start",1549642193100
"EZY152X","Stopbar Passed",1549642195100
"DLH1LC","Gate Occupied",1549642201100
"EZY152X","Runway Entry",1549642207100
"EZY152X","Lineup Complete",1549642214100
"EZY152X","Takeoff",1549642246100
