name,description,Yellow Infringements,Orange Infringements,Red Infringements,Mean Time of Yellow Infringements [s],Worst Time of Yellow Infringements [s],Mean Time of Orange Infringements [s],Worst Time of Orange Infringements [s],Mean Time of Red Infringements [s],Worst Time of Red Infringements [s],Yellow Plane-Infringements,Yellow Asset-Infringements,Orange Plane-Infringements,Orange Asset-Infringements,Red Plane-Infringements,Red Asset-Infringements,Mean Time of Yellow Plane-Infringements [s],Worst Time of Yellow Plane-Infringements [s],Mean Time of Yellow Asset-Infringements [s],Worst Time of Yellow Asset-Infringements [s],Mean Time of Orange Plane-Infringements [s],Worst Time of Orange Plane-Infringements [s],Mean Time of Orange Asset-Infringements [s],Worst Time of Orange Asset-Infringements [s],Mean Time of Red Plane-Infringements [s],Worst Time of Red Plane-Infringements [s],Mean Time of Red Asset-Infringements [s],Worst Time of Red Asset-Infringements [s],Safety Degradation
LIMC_2022_06_16_09_57_38_685,Threat on 35R - Drone 02,2,2,1,36.0,37.0,1102.0,2163.0,2188.0,2188.0,0,2,0,2,0,1,0,0,36.0,37.0,0,0,1102.0,2163.0,0,0,2188.0,2188.0,4
