droneId,entityId,riskType,seconds
"uNyOmn88PfbqGQsI4pk6","CRITICAL_ASSET_1652283081689","YELLOW",22
"uNyOmn88PfbqGQsI4pk6","CRITICAL_ASSET_1652282978809","YELLOW",6
