name,description,Flights Released for Departures,Clearances for Departing Flights,Clearances for Departing Flights (Normalized),Landed Flights,Clearances for Arrival Flights,Clearances for Arrival Flights (Normalized),Workload Degradation
LIMC_2022_06_23_16_08_29_326,Threat on 35R - Drone 01,13,56,4.3076923076923075,0,0,0,0
