id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"b1JWEAlKbViU9MB8hODD_COUNTER_MEASURE_1652864494622","b1JWEAlKbViU9MB8hODD","COUNTER_MEASURE_1652864494622",1549641563000,false,false,false,"fired",1655993879506
"b1JWEAlKbViU9MB8hODD_COUNTER_MEASURE_1652864494622","b1JWEAlKbViU9MB8hODD","COUNTER_MEASURE_1652864494622",1549641564000,true,false,false,"success",1655993880342
