name,description,Flights Released for Departures,Takeoffs,Delayed Departing Flights,Delayed Departing Flights [%],Mean Delay of Departing Flights [s],Worst Delay of Departing Flights [s],Landed Flights,Delayed Arriving Flights,Delayed Arriving Flights [%],Mean Delay of Arriving Flights [s],Worst Delay of Arriving Flights [s],Time Performance Degradation
LIMC_2022_06_23_16_08_29_326,Threat on 35R - Drone 01,13,6,6,46.15384615384615,225.54149999999996,472.104,0,0,0,0,0,0
