name,description,Flights Released for Departures,Departure Rate [per 15 min],Landed Flights,Arrival Rate [per 15 min]
LIMC_2022_05_30_10_58_02_433,Threat on 35L - Drone 02,14,4.9220672682526665,0,0.0
