id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"QMZRT7Gv4UApn9MU42pS_COUNTER_MEASURE_1652864445361","QMZRT7Gv4UApn9MU42pS","COUNTER_MEASURE_1652864445361",1549641942100,false,false,false,"fired",1653902184595
"QMZRT7Gv4UApn9MU42pS_COUNTER_MEASURE_1652864445361","QMZRT7Gv4UApn9MU42pS","COUNTER_MEASURE_1652864445361",1549641943100,true,false,false,"success",1653902185040
