position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.647681070127774","lng":"8.697946916692773"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1395.52,1549641089000,true,true
{"lat":"45.647726271779895","lng":"8.698058132160776"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1385.61,1549641090000,false,true
{"lat":"45.648265610370025","lng":"8.69939515442949"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1266.71,1549641102000,true,true
{"lat":"45.64830303875712","lng":"8.699512106549287"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1256.72,1549641103000,false,true
{"lat":"45.64833477249493","lng":"8.699632447064053"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1246.73,1549641104000,true,true
{"lat":"45.64835973894103","lng":"8.699755996914316"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1236.78,1549641105000,false,true
{"lat":"45.648376739932324","lng":"8.699882272693381"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1226.97,1549641106000,true,true
{"lat":"45.648384539284","lng":"8.700010370763975"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1217.42,1549641107000,false,true
{"lat":"45.64815379023852","lng":"8.700821965339804"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1169.62,1549641114000,true,true
{"lat":"45.64808970179851","lng":"8.700912172669536"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iAmNX9bRs7nVhfYDAq8F","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1166.23,1549641115000,false,true
