id,progressType,time
"AUA516P","Gate Occupied",1549640405100
"ADH138","Gate Occupied",1549640405100
"NAPOLI","Gate Occupied",1549640405100
"EZY363E","Gate Occupied",1549640581200
"EZY152X","Gate Occupied",1549640821200
"AUA516P","Gate Vacated",1549640836200
"ADH124","Gate Occupied",1549640881200
"AEA406","Gate Occupied",1549640881200
"ADH138","Gate Vacated",1549640914200
"AUA516P","Stopbar approached",1549640936200
"ADH138","Stopbar approached",1549641074200
"NOS436","Gate Occupied",1549641241200
"EZY80XC","Touchdown",1549641253200
"EZY80XC","Runway Exit",1549641332200
"EZY80XC","Stopbar approached",1549641345200
"EZY80XC","Stopbar Passed",1549641360200
"GWI3820","Touchdown",1549641424200
"GWI3820","Runway Exit",1549641469200
"GWI3820","Stopbar approached",1549641479200
"EZY287C","Gate Occupied",1549641481200
"EZY80XC","Parked at Gate",1549641552200
"EZY80XC","Gate Occupied",1549641552200
"ADH646","Gate Occupied",1549641601200
"TAR757","Gate Occupied",1549641601200
"EZY54HY","Gate Occupied",1549641781200
