id,progressType,takeoffTime,taxiTime,taxipath,time
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641062000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641062000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641062000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641062000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641062000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641062000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641062000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"AUA516P","Taxi Start",1549641284532,123.80716745884995," K Z WB 35L-17R",1549641126000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"AUA516P","Taxi Start",1549641267384,123.80716745884995," K Z WB 35L-17R",1549641249000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641276000
"ADH138","Taxi Start",1549641324023,184.669581334388," K Z WB 35L-17R",1549641308000
"AEA406","Taxi Start",1549641684875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641338000
"EZY287C","Gate Occupied",1549642507093,689.7966496128936," B BE M C H GE 35L-17R",1549641481000
