id,progressType,time
"NAPOLI","Gate Occupied",1549641081100
"ADH138","Gate Occupied",1549641081100
"AEA406","Gate Occupied",1549641081100
"ADH124","Gate Occupied",1549641082100
"AUA516P","Gate Occupied",1549641082100
"EZY363E","Gate Occupied",1549641082100
"EZY152X","Gate Occupied",1549641082100
"EZY363E","Pushback Start",1549641122100
"EZY363E","Gate Vacated",1549641122100
"AEA406","Pushback Start",1549641123200
"AEA406","Gate Vacated",1549641123200
"ADH138","Gate Vacated",1549641139200
"AUA516P","Gate Vacated",1549641139200
"AUA516P","Stopbar approached",1549641238200
"NOS436","Gate Occupied",1549641241200
"EZY363E","Pushback Complete",1549641273200
"ADH138","Stopbar approached",1549641298200
"AEA406","Pushback Complete",1549641337200
"AUA516P","Lineup Start",1549641402200
"AUA516P","Stopbar Passed",1549641405200
"AUA516P","Runway Entry",1549641412200
"AUA516P","Lineup Complete",1549641418200
"AUA516P","Takeoff",1549641448200
"EZY287C","Gate Occupied",1549641481200
"ADH138","Lineup Start",1549641494200
"ADH138","Stopbar Passed",1549641497200
"ADH138","Runway Entry",1549641504200
"ADH138","Lineup Complete",1549641510200
"ADH138","Takeoff started",1549641539200
"ADH138","Takeoff",1549641577200
"TAR757","Gate Occupied",1549641601200
"ADH646","Gate Occupied",1549641601200
"EZY152X","Pushback Start",1549641620200
"EZY152X","Gate Vacated",1549641620200
"ADH124","Gate Vacated",1549641631200
"AEA406","Stopbar approached",1549641740200
"ADH124","Stopbar approached",1549641775200
"EZY54HY","Gate Occupied",1549641781200
"EZY152X","Pushback Complete",1549641817200
"EZY22XF","Gate Occupied",1549641841200
"NOS436","Gate Vacated",1549641858200
"AEA406","Lineup Start",1549641881200
"AEA406","Stopbar Passed",1549641884200
"AEA406","Runway Entry",1549641891200
"AEA406","Lineup Complete",1549641897200
"AEA406","Takeoff",1549641929200
"EZY363E","Stopbar approached",1549641967200
"NOS436","Stopbar approached",1549642037200
"EZY22XF","Pushback Start",1549642061200
"EZY22XF","Gate Vacated",1549642061200
"EZY54HY","Pushback Start",1549642062200
"EZY54HY","Gate Vacated",1549642062200
"TAR757","Pushback Start",1549642065200
"TAR757","Gate Vacated",1549642065200
"ADH646","Gate Vacated",1549642072200
"WZZ2TY","Gate Occupied",1549642081200
"ADH124","Lineup Start",1549642186300
"EZY54HY","Pushback Complete",1549642187300
"ADH124","Stopbar Passed",1549642189300
"ADH124","Runway Entry",1549642196300
"DLH1LC","Gate Occupied",1549642201300
"ADH124","Lineup Complete",1549642202300
"ADH646","Stopbar approached",1549642213300
"EZY152X","Stopbar approached",1549642218300
"ADH124","Takeoff started",1549642227300
"TAR757","Pushback Complete",1549642243300
"EZY22XF","Pushback Complete",1549642257300
"ADH124","Takeoff",1549642265300
"EZY152X","Lineup Start",1549642287300
"EZY152X","Stopbar Passed",1549642289300
"NOS436","Lineup Start",1549642291300
"NOS436","Stopbar Passed",1549642294300
"EZY152X","Runway Entry",1549642295300
"EZY152X","Lineup Complete",1549642301300
"NOS436","Runway Entry",1549642301300
"EZY363E","Lineup Start",1549642307300
"NOS436","Lineup Complete",1549642307300
"EZY363E","Stopbar Passed",1549642308300
"EZY363E","Runway Entry",1549642321300
"EZY152X","Takeoff started",1549642321300
"EZY363E","Lineup Complete",1549642327300
"EZY152X","Takeoff",1549642357300
"NOS436","Takeoff started",1549642363300
"NOS436","Takeoff",1549642399300
"TAR757","Stopbar approached",1549642408300
"EZY363E","Takeoff started",1549642429300
"ADH646","Lineup Start",1549642459300
"ADH646","Stopbar Passed",1549642462300
"EZY363E","Takeoff",1549642465300
"ADH646","Runway Entry",1549642469300
"ADH646","Lineup Complete",1549642475300
"ADH646","Takeoff started",1549642481300
"ADH646","Takeoff",1549642519300
"TAR757","Lineup Start",1549642529300
"TAR757","Stopbar Passed",1549642531300
"TAR757","Runway Entry",1549642537300
"TAR757","Lineup Complete",1549642542300
"EZY22XF","Stopbar approached",1549642543300
"TAR757","Takeoff started",1549642552300
"EZY54HY","Stopbar approached",1549642569300
"TAR757","Takeoff",1549642589300
"EZY22XF","Lineup Start",1549642627300
"EZY22XF","Stopbar Passed",1549642628300
"EZY22XF","Runway Entry",1549642640300
"EZY22XF","Lineup Complete",1549642646300
"EZY22XF","Takeoff started",1549642647300
"EZY54HY","Lineup Start",1549642661300
"EZY54HY","Stopbar Passed",1549642663300
"EZY54HY","Runway Entry",1549642675300
"EZY22XF","Takeoff",1549642679300
"EZY54HY","Lineup Complete",1549642682300
"EZY54HY","Takeoff started",1549642683300
"EZY54HY","Takeoff",1549642714300
