droneId,entityId,riskType,seconds
"B7luLDjrlNp6SMFj4IYP","CRITICAL_ASSET_1652283713830","YELLOW",286
"B7luLDjrlNp6SMFj4IYP","CRITICAL_ASSET_1652283840349","YELLOW",24
