id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"B7luLDjrlNp6SMFj4IYP_COUNTER_MEASURE_1652864240307","B7luLDjrlNp6SMFj4IYP","COUNTER_MEASURE_1652864240307",1549642163300,false,false,false,"fired",1654072991891
"B7luLDjrlNp6SMFj4IYP_COUNTER_MEASURE_1652864240307","B7luLDjrlNp6SMFj4IYP","COUNTER_MEASURE_1652864240307",1549642164300,true,false,false,"success",1654072992028
