id,progressType,takeoffTime,taxiTime,taxipath,time
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641081100
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641081100
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641081100
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641082100
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641082100
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641082100
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641082100
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641129200
"AUA516P","Taxi Start",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641129200
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241200
"AUA516P","Taxi Start",1549641405848,123.80716745884995," K Z WB 35L-17R",1549641395200
"ADH138","Taxi Start",1549641417021,184.669581334388," K Z WB 35L-17R",1549641402200
"EZY287C","Gate Occupied",1549642507093,689.7966496128936," B BE M C H GE 35L-17R",1549641481200
"ADH138","Taxi Start",1549641495848,184.669581334388," K Z WB 35L-17R",1549641487200
"EZY363E","Taxi Start",1549641977823,684.8056766237677," A M C H GE 35L-17R",1549641497200
"AEA406","Taxi Start",1549641743081,513.0702542967182," 609 T Y Z WB 35L-17R",1549641500200
"TAR757","Gate Occupied",1549642426066,486.8405057873887," R K Z WB 35L-17R",1549641601200
"ADH646","Gate Occupied",1549642103995,164.76924920896957," K Z WB 35L-17R",1549641601200
"ADH124","Taxi Start",1549641830081,169.65542256105573," K Z WB 35L-17R",1549641621200
"EZY54HY","Gate Occupied",1549642797777,680.480776285549," B BE M C H GE 35L-17R",1549641781200
"EZY152X","Taxi Start",1549642491909,681.709866205839," M C H GE 35L-17R",1549641817200
"EZY22XF","Gate Occupied",1549642852656,675.3595029550454," M C H GE 35L-17R",1549641841200
"NOS436","Taxi Start",1549642090172,203.67503345307452," K Z WB 35L-17R",1549641849200
"AEA406","Taxi Start",1549641885848,513.0702542967182," 609 T Y Z WB 35L-17R",1549641874200
"ADH124","Taxi Start",1549641897021,169.65542256105573," K Z WB 35L-17R",1549641880200
"EZY152X","Taxi Start",1549642296972,639.4752026173651," M C CA 35R-17L",1549641948200
"ADH646","Taxi Start",1549642103995,164.76924920896957," K Z WB 35L-17R",1549642063200
"WZZ2TY","Gate Occupied",1549642888118,468.89212094763633," R K Z WB 35L-17R",1549642081200
"ADH124","Taxi Start",1549642185948,169.65542256105573," K Z WB 35L-17R",1549642179300
"NOS436","Taxi Start",1549642197121,203.67503345307452," K Z WB 35L-17R",1549642185300
"EZY54HY","Taxi Start",1549642850780,680.480776285549," B BE M C H GE 35L-17R",1549642187300
"DLH1LC","Gate Occupied",1549642968796,431.49884887830007," S K Z WB 35L-17R",1549642201300
"TAR757","Taxi Start",1549642717140,486.8405057873887," R K Z WB 35L-17R",1549642243300
"EZY22XF","Taxi Start",1549642905659,675.3595029550454," M C H GE 35L-17R",1549642257300
"EZY54HY","Taxi Start",1549642710246,680.480776285549," B BE M C H GE 35L-17R",1549642266300
"EZY152X","Taxi Start",1549642276520,639.4752026173651," M C CA 35R-17L",1549642280300
"NOS436","Taxi Start",1549642275948,203.67503345307452," K Z WB 35L-17R",1549642284300
"ADH646","Taxi Start",1549642317121,164.76924920896957," K Z WB 35L-17R",1549642290300
"EZY363E","Taxi Start",1549642311601,684.8056766237677," A M C H GE 35L-17R",1549642300300
"ADH646","Taxi Start",1549642455948,164.76924920896957," K Z WB 35L-17R",1549642452300
"TAR757","Taxi Start",1549642516668,403.6895308776119," R K T W F 35L-17R",1549642521300
"EZY22XF","Taxi Start",1549642612570,547.4109128328987," M C CF FE 35L-17R",1549642619300
"EZY54HY","Taxi Start",1549642653971,552.5321861634023," B BE M C CF FE 35L-17R",1549642626300
"EZY54HY","Taxi Start",1549642653971,552.5321861634023," B BE M C CF FE 35L-17R",1549642655300
