id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"CfPhZEAYZmShgZLl2yTA_COUNTER_MEASURE_1652864494622","CfPhZEAYZmShgZLl2yTA","COUNTER_MEASURE_1652864494622",1549641267000,false,false,false,"fired",1655994492135
"CfPhZEAYZmShgZLl2yTA_COUNTER_MEASURE_1652864494622","CfPhZEAYZmShgZLl2yTA","COUNTER_MEASURE_1652864494622",1549641268000,true,false,false,"success",1655994492447
