position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.7018654394132","lng":"8.73299910075022"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4226.14,1549641224000,false,true
{"lat":"45.70177753860595","lng":"8.73297188697512"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4216.16,1549641225000,true,true
{"lat":"45.7016896377987","lng":"8.732944673200022"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4206.18,1549641226000,false,true
{"lat":"45.701513836184205","lng":"8.732890245649822"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4186.22,1549641228000,true,true
{"lat":"45.70142593537695","lng":"8.732863031874722"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4176.25,1549641229000,false,true
{"lat":"45.70125013376246","lng":"8.732808604324523"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4156.29,1549641231000,true,true
{"lat":"45.70089853053346","lng":"8.732699749224125"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4116.38,1549641235000,false,true
{"lat":"45.70081062972621","lng":"8.732672535449025"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4106.41,1549641236000,true,true
{"lat":"45.70063482811171","lng":"8.732618107898826"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4086.45,1549641238000,false,true
{"lat":"45.70054702662443","lng":"8.732590256396321"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4076.48,1549641239000,true,true
{"lat":"45.70045989748966","lng":"8.732558388150212"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4066.54,1549641240000,false,true
{"lat":"45.70037365969747","lng":"8.732521888333599"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","zJeyIddluVfB2Qz90yGG","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4056.64,1549641241000,true,true
