name,description,Flights Released for Departures,Clearances for Departing Flights,Clearances for Departing Flights (Normalized),Landed Flights,Clearances for Arrival Flights,Clearances for Arrival Flights (Normalized),Workload Degradation
LIMC_2022_05_27_12_28_49_0,Threat on fingers - Drone 01,15,85,5.666666666666667,0,0,0,1
