name,description,Flights Released for Departures,Takeoffs,Delayed Departing Flights,Delayed Departing Flights [%],Mean Delay of Departing Flights [s],Worst Delay of Departing Flights [s],Landed Flights,Delayed Arriving Flights,Delayed Arriving Flights [%],Mean Delay of Arriving Flights [s],Worst Delay of Arriving Flights [s],Time Performance Degradation
LIMC_2022_06_01_10_55_02_822,Threat on routes - Drone 03,17,10,12,70.58823529411765,582.6244166666668,1161.419,0,0,0,0,0,0
