droneId,entityId,riskType,seconds
"uaJyfGVRTpsHv2W8MsuE","CRITICAL_ASSET_1652283773944","YELLOW",412
"uaJyfGVRTpsHv2W8MsuE","CRITICAL_ASSET_1652283209960","YELLOW",337
"uaJyfGVRTpsHv2W8MsuE","CRITICAL_ASSET_1652283209960","ORANGE",140
"uaJyfGVRTpsHv2W8MsuE","CRITICAL_ASSET_1652283773944","ORANGE",97
