id,progressType,time
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Pushback Start",1549641080000
"EZY363E","Gate Vacated",1549641080000
"AEA406","Pushback Start",1549641081000
"AEA406","Gate Vacated",1549641081000
"ADH138","Gate Vacated",1549641090000
"AUA516P","Gate Vacated",1549641091000
"AUA516P","Stopbar approached",1549641190000
"AUA516P","Lineup Start",1549641211000
"AUA516P","Stopbar Passed",1549641214000
"AUA516P","Runway Entry",1549641220000
"AUA516P","Lineup Complete",1549641227000
"EZY363E","Pushback Complete",1549641231000
"NOS436","Gate Occupied",1549641241000
"ADH138","Stopbar approached",1549641249000
"AUA516P","Takeoff",1549641257000
"EZY152X","Pushback Start",1549641258000
"EZY152X","Gate Vacated",1549641258000
"ADH138","Lineup Start",1549641287000
"ADH138","Stopbar Passed",1549641290000
"AEA406","Pushback Complete",1549641295000
"ADH138","Runway Entry",1549641297000
"ADH138","Lineup Complete",1549641303000
"ADH138","Takeoff",1549641336000
"EZY152X","Pushback Complete",1549641455000
"EZY287C","Gate Occupied",1549641481000
"ADH124","Gate Vacated",1549641499000
"AEA406","Stopbar approached",1549641534000
"ADH124","Stopbar approached",1549641560000
"EZY363E","Stopbar approached",1549641572000
"AEA406","Lineup Start",1549641590000
"AEA406","Stopbar Passed",1549641592000
"EZY363E","Lineup Start",1549641592000
"EZY363E","Stopbar Passed",1549641594000
"AEA406","Runway Entry",1549641599000
"ADH646","Gate Occupied",1549641601000
"TAR757","Gate Occupied",1549641601000
"AEA406","Lineup Complete",1549641605000
"EZY363E","Runway Entry",1549641606000
"EZY363E","Lineup Complete",1549641613000
"EZY363E","Takeoff",1549641645000
"ADH124","Lineup Start",1549641650000
"ADH124","Stopbar Passed",1549641652000
"ADH124","Runway Entry",1549641658000
"ADH124","Takeoff started",1549641664000
"ADH124","Takeoff",1549641696000
"AEA406","Takeoff started",1549641705000
"AEA406","Takeoff",1549641741000
"EZY152X","Stopbar approached",1549641747000
"EZY152X","Lineup Start",1549641768000
"EZY152X","Stopbar Passed",1549641769000
"EZY152X","Runway Entry",1549641781000
"EZY54HY","Gate Occupied",1549641781000
"EZY152X","Lineup Complete",1549641787000
"EZY152X","Takeoff started",1549641788000
"EZY152X","Takeoff",1549641820000
"EZY22XF","Gate Occupied",1549641841000
