position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.64831084024675","lng":"8.744489883714534"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1925.81,1549642253300,false,true
{"lat":"45.64828853365891","lng":"8.744182798601278"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1912.37,1549642261300,true,true
{"lat":"45.64828295701195","lng":"8.744106027322962"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1909.05,1549642263300,false,true
{"lat":"45.64828016868847","lng":"8.744067641683806"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1907.39,1549642264300,true,true
{"lat":"45.648277380364995","lng":"8.744029256044648"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1905.73,1549642265300,false,true
{"lat":"45.64827180371803","lng":"8.743952484766334"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1902.43,1549642267300,true,true
{"lat":"45.648269015394554","lng":"8.743914099127178"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1900.79,1549642268300,false,true
{"lat":"45.648249497130195","lng":"8.743645399653078"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1889.36,1549642275300,true,true
{"lat":"45.64824392048324","lng":"8.743568628374764"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1886.13,1549642277300,false,true
{"lat":"45.6482216138954","lng":"8.743261543261506"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1873.33,1549642285300,true,true
{"lat":"45.64821882557192","lng":"8.74322315762235"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1871.74,1549642286300,false,true
{"lat":"45.648210460601476","lng":"8.743108000704877"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1867.01,1549642289300,true,true
{"lat":"45.648207672278","lng":"8.74306961506572"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1865.44,1549642290300,false,true
{"lat":"45.64820488395452","lng":"8.743031229426563"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1731.92,1549642291300,false,true
{"lat":"45.64819651898408","lng":"8.742916072509091"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1859.19,1549642294300,true,true
{"lat":"45.64819651898408","lng":"8.742916072509091"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1724.38,1549642294300,true,true
{"lat":"45.6481937306606","lng":"8.742877686869933"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1857.64,1549642295300,false,true
{"lat":"45.6481937306606","lng":"8.742877686869933"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1721.87,1549642295300,false,true
{"lat":"45.64818815401364","lng":"8.74280091559162"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1854.55,1549642297300,true,true
{"lat":"45.64818815401364","lng":"8.74280091559162"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1716.85,1549642297300,true,true
{"lat":"45.64818257736668","lng":"8.742724144313305"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1851.46,1549642299300,false,true
{"lat":"45.64818257736668","lng":"8.742724144313305"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1711.84,1549642299300,false,true
{"lat":"45.64817421239624","lng":"8.742608987395835"},"CRITICAL_ASSET_1652283046149","RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1846.87,1549642302300,true,true
{"lat":"45.64817421239624","lng":"8.742608987395835"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","6BIJblXBMfPBW8eK5sE9","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1704.34,1549642302300,true,true
