id,progressType,time
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"AEA406","Pushback Start",1549641221300
"AEA406","Gate Vacated",1549641221300
"EZY363E","Pushback Start",1549641223300
"EZY363E","Gate Vacated",1549641223300
"AUA516P","Gate Vacated",1549641231300
"ADH138","Gate Vacated",1549641232300
"NOS436","Gate Occupied",1549641241300
"AUA516P","Stopbar approached",1549641330300
"EZY363E","Pushback Complete",1549641374300
"ADH138","Stopbar approached",1549641391300
"AUA516P","Lineup Start",1549641418300
"AUA516P","Stopbar Passed",1549641421300
"AUA516P","Runway Entry",1549641428300
"AEA406","Pushback Complete",1549641437300
"AUA516P","Lineup Complete",1549641437300
"EZY152X","Pushback Start",1549641446300
"EZY152X","Gate Vacated",1549641446300
"AUA516P","Takeoff",1549641464300
"EZY287C","Gate Occupied",1549641481300
"ADH138","Lineup Start",1549641482300
"ADH138","Stopbar Passed",1549641485300
"ADH138","Runway Entry",1549641492300
"ADH138","Lineup Complete",1549641498300
"ADH138","Takeoff started",1549641562300
"ADH138","Takeoff",1549641600300
"TAR757","Gate Occupied",1549641601300
"ADH646","Gate Occupied",1549641601300
"EZY152X","Pushback Complete",1549641643300
"AEA406","Stopbar approached",1549641674300
"ADH124","Gate Vacated",1549641735300
"NOS436","Gate Vacated",1549641737300
"AEA406","Lineup Start",1549641763300
"AEA406","Stopbar Passed",1549641765300
"AEA406","Runway Entry",1549641772300
"AEA406","Lineup Complete",1549641778300
"AEA406","Takeoff started",1549641779300
"EZY54HY","Gate Occupied",1549641781300
"AEA406","Takeoff",1549641811300
"EZY22XF","Gate Occupied",1549641841300
"EZY363E","Stopbar approached",1549641843300
"ADH124","Stopbar approached",1549641880300
"ADH124","Lineup Start",1549641911300
"ADH124","Stopbar Passed",1549641914300
"NOS436","Stopbar approached",1549641915300
"ADH124","Runway Entry",1549641921300
"ADH124","Lineup Complete",1549641927300
"EZY363E","Lineup Start",1549641940300
"EZY363E","Stopbar Passed",1549641942300
"EZY363E","Runway Entry",1549641954300
"ADH124","Takeoff",1549641960300
"EZY363E","Lineup Complete",1549641960300
"EZY363E","Takeoff started",1549641994300
"EZY54HY","Pushback Start",1549642003300
"EZY54HY","Gate Vacated",1549642003300
"EZY22XF","Pushback Start",1549642003300
"EZY22XF","Gate Vacated",1549642003300
"TAR757","Pushback Start",1549642004300
"TAR757","Gate Vacated",1549642004300
"ADH646","Gate Vacated",1549642013300
"EZY363E","Takeoff",1549642030300
"NOS436","Lineup Start",1549642051300
"NOS436","Stopbar Passed",1549642054300
"NOS436","Runway Entry",1549642061300
"NOS436","Lineup Complete",1549642067300
"WZZ2TY","Gate Occupied",1549642081300
"NOS436","Takeoff started",1549642108300
"EZY54HY","Pushback Complete",1549642128300
"NOS436","Takeoff",1549642144300
"ADH646","Stopbar approached",1549642154300
"EZY152X","Stopbar approached",1549642165300
"TAR757","Pushback Complete",1549642182300
"EZY22XF","Pushback Complete",1549642199300
"DLH1LC","Gate Occupied",1549642201300
"ADH646","Lineup Start",1549642231300
"EZY152X","Lineup Start",1549642233300
"EZY152X","Stopbar Passed",1549642234300
"ADH646","Stopbar Passed",1549642234300
"ADH646","Runway Entry",1549642241300
"EZY152X","Runway Entry",1549642247300
"ADH646","Lineup Complete",1549642247300
"EZY152X","Lineup Complete",1549642253300
"ADH646","Takeoff started",1549642323300
"ADH646","Takeoff",1549642361300
"EZY152X","Takeoff started",1549642371300
"EZY152X","Takeoff",1549642407300
"TAR757","Stopbar approached",1549642430300
"TAR757","Lineup Start",1549642451300
"TAR757","Stopbar Passed",1549642454300
"TAR757","Runway Entry",1549642461300
"TAR757","Lineup Complete",1549642467300
"EZY22XF","Stopbar approached",1549642485300
"EZY54HY","Stopbar approached",1549642511300
"TAR757","Takeoff started",1549642542300
"TAR757","Takeoff",1549642580300
"EZY22XF","Lineup Start",1549642690300
"EZY22XF","Stopbar Passed",1549642691300
"EZY22XF","Runway Entry",1549642703300
"EZY22XF","Lineup Complete",1549642709300
"EZY963K","Gate Occupied",1549642741300
"SWR623J","Gate Occupied",1549642741300
"EZY22XF","Takeoff started",1549642761300
"EZY54HY","Lineup Start",1549642776300
"EZY54HY","Stopbar Passed",1549642778300
"EZY54HY","Runway Entry",1549642790300
"EZY54HY","Lineup Complete",1549642797300
"EZY22XF","Takeoff",1549642797300
"EZY54HY","Takeoff started",1549642815300
"EZY54HY","Takeoff",1549642851300
