id,progressType,time
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"AEA406","Pushback Start",1549641094000
"AEA406","Gate Vacated",1549641094000
"EZY363E","Pushback Start",1549641096000
"EZY363E","Gate Vacated",1549641096000
"AUA516P","Gate Vacated",1549641105000
"ADH138","Gate Vacated",1549641107000
"AUA516P","Stopbar approached",1549641204000
"AUA516P","Lineup Start",1549641225000
"AUA516P","Stopbar Passed",1549641228000
"AUA516P","Runway Entry",1549641234000
"AUA516P","Lineup Complete",1549641241000
"NOS436","Gate Occupied",1549641241000
"EZY363E","Pushback Complete",1549641247000
"ADH138","Stopbar approached",1549641266000
"AUA516P","Takeoff",1549641271000
"ADH138","Lineup Start",1549641304000
"ADH138","Stopbar Passed",1549641307000
"AEA406","Pushback Complete",1549641308000
"EZY152X","Pushback Start",1549641311000
"EZY152X","Gate Vacated",1549641311000
"ADH138","Runway Entry",1549641314000
"ADH138","Lineup Complete",1549641320000
"ADH138","Takeoff started",1549641340000
"ADH138","Takeoff",1549641378000
"EZY287C","Gate Occupied",1549641481000
"EZY152X","Pushback Complete",1549641508000
"TAR757","Gate Occupied",1549641601000
"ADH646","Gate Occupied",1549641601000
"ADH138","Stopbar approached",1549641266000
"ADH138","Gate Vacated",1549641107000
"AUA516P","Runway Entry",1549641234000
"EZY152X","Pushback Complete",1549641508000
"EZY152X","Pushback Start",1549641311000
"EZY363E","Gate Occupied",1549641063000
"TAR757","Gate Occupied",1549641601000
"EZY363E","Pushback Complete",1549641247000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Lineup Start",1549641225000
"ADH138","Lineup Complete",1549641320000
"ADH138","Takeoff",1549641378000
"ADH646","Gate Occupied",1549641601000
"EZY287C","Gate Occupied",1549641481000
"AUA516P","Takeoff",1549641271000
"ADH138","Gate Occupied",1549641063000
"AUA516P","Stopbar approached",1549641204000
"EZY363E","Pushback Start",1549641096000
"AUA516P","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"ADH138","Stopbar Passed",1549641307000
"AUA516P","Lineup Complete",1549641241000
"AUA516P","Gate Vacated",1549641105000
"EZY363E","Gate Vacated",1549641096000
"ADH138","Lineup Start",1549641304000
"AEA406","Gate Vacated",1549641094000
"NAPOLI","Gate Occupied",1549641063000
"AEA406","Pushback Start",1549641094000
"AEA406","Pushback Complete",1549641308000
"AUA516P","Stopbar Passed",1549641228000
"ADH138","Runway Entry",1549641314000
"ADH138","Takeoff started",1549641340000
"ADH124","Gate Occupied",1549641063000
"EZY152X","Gate Vacated",1549641311000
"NOS436","Gate Occupied",1549641241000
