position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.610851441962666","lng":"8.716790076770145"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1994.31,1549642011000,true,true
{"lat":"45.610851441962666","lng":"8.716790076770145"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1407.05,1549642011000,true,true
{"lat":"45.610851441962666","lng":"8.716790076770145"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",970.63,1549642011000,true,true
{"lat":"45.61085483794344","lng":"8.716841272568045"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1992.91,1549642012000,false,true
{"lat":"45.61085483794344","lng":"8.716841272568045"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1404.35,1549642012000,false,true
{"lat":"45.61085483794344","lng":"8.716841272568045"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",970.11,1549642012000,false,true
{"lat":"45.61087860980886","lng":"8.71719964315334"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1983.3,1549642019000,true,true
{"lat":"45.61087860980886","lng":"8.71719964315334"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1385.57,1549642019000,true,true
{"lat":"45.61087860980886","lng":"8.71719964315334"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",966.91,1549642019000,true,true
{"lat":"45.610882005789634","lng":"8.717250838951237"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1981.95,1549642020000,false,true
{"lat":"45.610882005789634","lng":"8.717250838951237"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1382.91,1549642020000,false,true
{"lat":"45.610882005789634","lng":"8.717250838951237"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",966.51,1549642020000,false,true
{"lat":"45.61089219373195","lng":"8.717404426344935"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1977.96,1549642023000,true,true
{"lat":"45.61089219373195","lng":"8.717404426344935"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1374.98,1549642023000,true,true
{"lat":"45.61089219373195","lng":"8.717404426344935"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",965.44,1549642023000,true,true
{"lat":"45.610895589712726","lng":"8.717455622142834"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1976.64,1549642024000,false,true
{"lat":"45.610895589712726","lng":"8.717455622142834"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1372.35,1549642024000,false,true
{"lat":"45.610895589712726","lng":"8.717455622142834"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",965.11,1549642024000,false,true
{"lat":"45.61095671736665","lng":"8.718377146505018"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1954.2,1549642042000,true,true
{"lat":"45.61095671736665","lng":"8.718377146505018"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1326.17,1549642042000,true,true
{"lat":"45.61095671736665","lng":"8.718377146505018"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",962.06,1549642042000,true,true
{"lat":"45.610960113347424","lng":"8.718428342302918"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1953.02,1549642043000,false,true
{"lat":"45.610960113347424","lng":"8.718428342302918"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1323.67,1549642043000,false,true
{"lat":"45.610960113347424","lng":"8.718428342302918"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",962.04,1549642043000,false,true
{"lat":"45.61098048923207","lng":"8.718735517090312"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1946.12,1549642049000,true,true
{"lat":"45.61098048923207","lng":"8.718735517090312"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1308.84,1549642049000,true,true
{"lat":"45.61098048923207","lng":"8.718735517090312"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",962.32,1549642049000,true,true
{"lat":"45.61098388521284","lng":"8.718786712888212"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","ORANGE",1944.99,1549642050000,false,true
{"lat":"45.61098388521284","lng":"8.718786712888212"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1306.39,1549642050000,false,true
{"lat":"45.61098388521284","lng":"8.718786712888212"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",962.43,1549642050000,false,true
{"lat":"45.610987281193616","lng":"8.71883790868611"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","ORANGE",1943.88,1549642051000,true,true
{"lat":"45.610987281193616","lng":"8.71883790868611"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1303.96,1549642051000,true,true
{"lat":"45.610987281193616","lng":"8.71883790868611"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",962.55,1549642051000,true,true
{"lat":"45.61099407315516","lng":"8.71894030028191"},"CRITICAL_ASSET_1652282978809","RWY_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","ORANGE",1941.67,1549642053000,false,true
{"lat":"45.61099407315516","lng":"8.71894030028191"},"CRITICAL_ASSET_1652283713830","APP_35_L","Qu2q0HtCbGdWaYFvBzp2","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1299.1,1549642053000,false,true
