id,progressType,time
"EZY363E","Stopbar Passed",1549641503100
"AEA406","Lineup Start",1549641510100
"AEA406","Stopbar Passed",1549641513100
"EZY363E","Runway Entry",1549641516100
"AEA406","Runway Entry",1549641520100
"EZY363E","Lineup Complete",1549641523100
"AEA406","Lineup Complete",1549641526100
"BAW13MX","Stopbar Passed",1549641536100
"EZY69BX","Runway Exit",1549641543100
"EZY84HN","Touchdown",1549641548100
"EZY69BX","Stopbar approached",1549641553100
"EZY363E","Takeoff",1549641555100
"GWI3820","Stopbar Passed",1549641559100
"EZY80XC","Parked at Gate",1549641563100
"EZY80XC","Gate Occupied",1549641564100
"GWI3820","Runway Entry",1549641569100
"GWI3820","Stopbar approached",1549641571100
"GWI3820","Runway Exit",1549641575100
"AEA406","Takeoff started",1549641583100
"ADH646","Gate Occupied",1549641601100
"TAR757","Gate Occupied",1549641601100
"GWI3820","Stopbar Passed",1549641610100
"AEA406","Takeoff",1549641619100
"EZY84HN","Runway Exit",1549641629100
"EZY84HN","Stopbar approached",1549641642100
"EZY84HN","Stopbar Passed",1549641658100
"BAW13MX","Parked at Gate",1549641703100
"BAW13MX","Gate Occupied",1549641704100
"ADH124","Gate Vacated",1549641716100
"EZY84HN","Parked at Gate",1549641733100
"EZY84HN","Gate Occupied",1549641733100
"NOS436","Gate Vacated",1549641736100
"EZY152X","Stopbar approached",1549641756100
"GWI3820","Parked at Gate",1549641762100
"GWI3820","Gate Occupied",1549641763100
"EZY152X","Lineup Start",1549641777100
"EZY152X","Stopbar Passed",1549641779100
"EZY54HY","Gate Occupied",1549641781100
"EZY152X","Runway Entry",1549641791100
"EZY152X","Lineup Complete",1549641798100
"EZY69BX","Stopbar Passed",1549641806100
"EZY152X","Takeoff",1549641829100
"EZY22XF","Gate Occupied",1549641841100
"ADH124","Stopbar approached",1549641861100
"ADH124","Lineup Start",1549641882100
"TAR757","Pushback Start",1549641882100
"TAR757","Gate Vacated",1549641882100
"ADH124","Stopbar Passed",1549641885100
"ADH124","Runway Entry",1549641892100
"ADH124","Lineup Complete",1549641898100
"NOS436","Stopbar approached",1549641915100
"ADH124","Takeoff",1549641930100
"NOS436","Lineup Start",1549641953100
"NOS436","Stopbar Passed",1549641955100
"NOS436","Runway Entry",1549641963100
"NOS436","Lineup Complete",1549641969100
"NOS436","Takeoff started",1549641975100
"NOS436","Takeoff",1549642010100
"EZY69BX","Gate Occupied",1549642024100
"EZY69BX","Parked at Gate",1549642024100
"TAR757","Pushback Complete",1549642059100
"WZZ2TY","Gate Occupied",1549642080100
"ADH646","Gate Vacated",1549642092100
"EZY22XF","Gate Vacated",1549642109100
"EZY22XF","Pushback Start",1549642109100
"EZY287C","Pushback Start",1549642166100
"EZY287C","Gate Vacated",1549642166100
"DLH1LC","Gate Occupied",1549642201100
"ADH646","Stopbar approached",1549642233100
"ADH646","Lineup Start",1549642253100
"ADH646","Stopbar Passed",1549642255100
"ADH646","Runway Entry",1549642263100
"ADH646","Lineup Complete",1549642269100
"EZY54HY","Pushback Start",1549642293100
"EZY54HY","Gate Vacated",1549642293100
"ADH646","Takeoff",1549642301100
"EZY22XF","Pushback Complete",1549642305100
"EZY287C","Pushback Complete",1549642309100
"EZY54HY","Pushback Complete",1549642418100
"TAR757","Stopbar approached",1549642428100
"DLH252","Touchdown",1549642589100
"TAR757","Lineup Start",1549642600100
"TAR757","Stopbar Passed",1549642603100
"TAR757","Runway Entry",1549642610100
"EZY22XF","Stopbar approached",1549642612100
"TAR757","Lineup Complete",1549642616100
"DLH252","Stopbar approached",1549642643100
"DLH252","Runway Exit",1549642648100
"TAR757","Takeoff started",1549642650100
"EZY287C","Stopbar approached",1549642682100
"EZY22XF","Lineup Start",1549642687100
"TAR757","Takeoff",1549642689100
"EZY22XF","Stopbar Passed",1549642689100
"EZY22XF","Runway Entry",1549642701100
"EZY287C","Lineup Start",1549642705100
"EZY287C","Stopbar Passed",1549642707100
"EZY22XF","Lineup Complete",1549642708100
"EZY22XF","Takeoff started",1549642709100
"EZY287C","Runway Entry",1549642719100
"EZY287C","Lineup Complete",1549642726100
"EZY22XF","Takeoff",1549642740100
"EZY963K","Gate Occupied",1549642741100
"SWR623J","Gate Occupied",1549642741100
"EZY287C","Takeoff started",1549642755100
"EZY54HY","Stopbar approached",1549642785100
"EZY287C","Takeoff",1549642790100
"EZY54HY","Lineup Start",1549642805100
"EZY54HY","Stopbar Passed",1549642807100
"EZY54HY","Runway Entry",1549642819100
"EZY54HY","Lineup Complete",1549642826100
"EZY54HY","Takeoff",1549642858100
"DLH252","Parked at Gate",1549642863100
"DLH252","Gate Occupied",1549642864100
