id,progressType,time
"AUA516P","Gate Occupied",1549641062000
"AEA406","Gate Occupied",1549641062000
"ADH124","Gate Occupied",1549641062000
"ADH138","Gate Occupied",1549641062000
"NAPOLI","Gate Occupied",1549641062000
"EZY363E","Gate Occupied",1549641062000
"EZY152X","Gate Occupied",1549641062000
"AUA516P","Gate Vacated",1549641090000
"ADH138","Gate Vacated",1549641102000
"EZY363E","Pushback Start",1549641149000
"EZY363E","Gate Vacated",1549641149000
"AEA406","Pushback Start",1549641158300
"AEA406","Gate Vacated",1549641158300
"AUA516P","Stopbar approached",1549641190300
"AUA516P","Lineup Start",1549641212300
"AUA516P","Stopbar Passed",1549641214300
"AUA516P","Runway Entry",1549641221300
"AUA516P","Lineup Complete",1549641227300
"AUA516P","Takeoff started",1549641228300
"NOS436","Gate Occupied",1549641241300
"AUA516P","Takeoff",1549641257300
"ADH138","Stopbar approached",1549641262300
"EZY152X","Pushback Start",1549641275300
"EZY152X","Gate Vacated",1549641275300
"ADH138","Lineup Start",1549641283300
"ADH138","Stopbar Passed",1549641286300
"ADH138","Runway Entry",1549641292300
"ADH138","Lineup Complete",1549641299300
"EZY363E","Pushback Complete",1549641299300
"ADH138","Takeoff",1549641332300
"AEA406","Pushback Complete",1549641372300
"EZY287C","Gate Occupied",1549641481300
"EZY152X","Pushback Complete",1549641487300
"TAR757","Gate Occupied",1549641601300
"ADH646","Gate Occupied",1549641601300
"AEA406","Stopbar approached",1549641611300
"AEA406","Lineup Start",1549641661300
"AEA406","Stopbar Passed",1549641663300
"AEA406","Runway Entry",1549641670300
"AEA406","Lineup Complete",1549641676300
"AEA406","Takeoff started",1549641694300
"AEA406","Takeoff",1549641730300
"NOS436","Gate Vacated",1549641744300
"ADH124","Gate Vacated",1549641748300
"EZY363E","Stopbar approached",1549641768300
"EZY54HY","Gate Occupied",1549641781300
"EZY363E","Lineup Start",1549641789300
"EZY363E","Stopbar Passed",1549641791300
"EZY363E","Runway Entry",1549641802300
"EZY363E","Lineup Complete",1549641809300
"EZY22XF","Gate Occupied",1549641841600
"ADH124","Stopbar approached",1549641892600
"EZY152X","Stopbar approached",1549641948600
"EZY152X","Lineup Start",1549641978600
"EZY152X","Stopbar Passed",1549641980600
"EZY152X","Runway Entry",1549641987600
"EZY152X","Lineup Complete",1549641992600
"EZY152X","Takeoff started",1549641993600
"EZY152X","Takeoff",1549642025600
"ADH646","Gate Vacated",1549642042600
"NOS436","Stopbar approached",1549642051600
"EZY363E","Takeoff started",1549642070600
"WZZ2TY","Gate Occupied",1549642081600
"EZY22XF","Pushback Start",1549642082600
"EZY22XF","Gate Vacated",1549642082600
"EZY54HY","Pushback Start",1549642086600
"EZY54HY","Gate Vacated",1549642086600
"EZY363E","Takeoff",1549642106600
"NOS436","Lineup Start",1549642115600
"NOS436","Stopbar Passed",1549642117600
"TAR757","Pushback Start",1549642126600
"TAR757","Gate Vacated",1549642126600
"NOS436","Runway Entry",1549642129600
"NOS436","Lineup Complete",1549642133600
"NOS436","Takeoff started",1549642150600
"ADH124","Lineup Start",1549642178600
"ADH124","Stopbar Passed",1549642181600
"ADH646","Stopbar approached",1549642183600
"NOS436","Takeoff",1549642186600
"ADH124","Runway Entry",1549642188600
"ADH124","Lineup Complete",1549642194600
"EZY54HY","Stopbar approached",1549642196600
"DLH1LC","Gate Occupied",1549642201600
"EZY54HY","Pushback Complete",1549642211600
"ADH124","Takeoff started",1549642218600
"ADH646","Lineup Start",1549642230600
"ADH646","Stopbar Passed",1549642233600
"ADH646","Runway Entry",1549642240600
"ADH646","Lineup Complete",1549642246600
"ADH124","Takeoff",1549642256600
"EZY22XF","Pushback Complete",1549642278600
"ADH646","Takeoff started",1549642283600
"TAR757","Pushback Complete",1549642304600
"ADH646","Takeoff",1549642321600
"TAR757","Stopbar approached",1549642556600
"EZY22XF","Stopbar approached",1549642572600
"TAR757","Lineup Start",1549642577600
"TAR757","Stopbar Passed",1549642580600
"TAR757","Runway Entry",1549642586600
"EZY287C","Pushback Start",1549642588600
"EZY287C","Gate Vacated",1549642588600
"EZY22XF","Lineup Start",1549642592600
"TAR757","Lineup Complete",1549642593600
"EZY22XF","Stopbar Passed",1549642594600
"EZY22XF","Runway Entry",1549642606600
"EZY22XF","Lineup Complete",1549642613600
"EZY22XF","Takeoff",1549642645600
"TAR757","Takeoff started",1549642663600
"TAR757","Takeoff",1549642701600
"EZY54HY","Stopbar approached",1549642718600
"EZY287C","Pushback Complete",1549642731600
"EZY54HY","Lineup Start",1549642739600
"EZY54HY","Stopbar Passed",1549642741600
"EZY963K","Gate Occupied",1549642741600
"SWR623J","Gate Occupied",1549642741600
"EZY54HY","Runway Entry",1549642752600
"EZY54HY","Lineup Complete",1549642759600
"EZY54HY","Takeoff",1549642791600
"MSR706","Gate Occupied",1549642921900
"DLH1HW","Gate Occupied",1549643041200
"EZY287C","Stopbar approached",1549643109300
"EZY287C","Lineup Start",1549643130300
"EZY287C","Stopbar Passed",1549643131300
"EZY287C","Runway Entry",1549643143300
"EZY287C","Lineup Complete",1549643149300
"EZY287C","Takeoff started",1549643150300
"EZY287C","Takeoff",1549643182300
