position,scenario,exercise,trafficType,objectId,timestamp,visible,authorized,moving,speed,status,phase,name,creator,heading,droneType,onlyRadar
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641102000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.649918786499875","lng":"8.766625781899862"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641104000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.62052940032469","lng":"8.72174370787761"},"LIMC","2022-06-23 16:08:29.326","plane","AUA516P",1549641107000,true,true,false,2,"ok","TAXIING","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.646082648422954","lng":"8.725358248490132"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641110000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.63600780059732","lng":"8.7640989897461"},"LIMC","2022-06-23 16:08:29.326","drone","e3OYRWkS10N5aZPhCccf",1549641113000,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.624052322295064","lng":"8.717891703524938"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641115000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641116000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641119000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641123000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641125000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641127000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641128000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.63600780059732","lng":"8.7640989897461"},"LIMC","2022-06-23 16:08:29.326","drone","e3OYRWkS10N5aZPhCccf",1549641129000,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641130000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641131000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.6239770976404","lng":"8.717968781078396"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641135000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641138000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641138000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.618688287430665","lng":"8.722458326409589"},"LIMC","2022-06-23 16:08:29.326","plane","AUA516P",1549641138000,true,true,false,10,"ok","TAXIING","AUA516P","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641142000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641145000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641153000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.61723452675156","lng":"8.722860417506073"},"LIMC","2022-06-23 16:08:29.326","plane","AUA516P",1549641154000,true,true,false,10,"ok","TAXIING","AUA516P","eArts",169,"UNKNOW","false"
{"lat":"45.646120979101276","lng":"8.725644274815329"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641154000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641156000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.617052907887576","lng":"8.722911421515223"},"LIMC","2022-06-23 16:08:29.326","plane","AUA516P",1549641156000,true,true,false,10,"ok","TAXIING","AUA516P","eArts",169,"UNKNOW","false"
{"lat":"45.63600780059732","lng":"8.7640989897461"},"LIMC","2022-06-23 16:08:29.326","drone","e3OYRWkS10N5aZPhCccf",1549641157000,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.622339412660104","lng":"8.721442189280173"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641157000,true,true,false,10,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.62224848959157","lng":"8.721466852052727"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641158000,true,true,false,10,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.62389058922346","lng":"8.71805742000913"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641158000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.62388306674918","lng":"8.718065127729307"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641160000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.65010932415166","lng":"8.769248831054695"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641061000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.62417644286196","lng":"8.717764525109455"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641066000,true,true,false,0,"ok","STATIONARY","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.65009538237226","lng":"8.769056900628732"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641066000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641066000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641067000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62417644286196","lng":"8.717764525109455"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641067000,true,true,false,0,"ok","STATIONARY","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641068000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641070000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641070000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641071000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641073000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641074000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641075000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641080000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.64605999814127","lng":"8.725189233118273"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641084000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.64999778991647","lng":"8.767713387646987"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641087000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.62600184196097","lng":"8.719668480474754"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641089000,true,true,false,2,"ok","TAXIING","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641090000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62601027060809","lng":"8.719733539383313"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641091000,true,true,false,2,"ok","TAXIING","ADH138","eArts",80,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641091000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62413883058385","lng":"8.717803064082712"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641092000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641093000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.649960611838075","lng":"8.767201573177752"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641095000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.6260481591465","lng":"8.72002631529327"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641100000,true,true,false,2,"ok","TAXIING","ADH138","eArts",80,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641101000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.626056578720146","lng":"8.720091376660342"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641102000,true,true,false,2,"ok","TAXIING","ADH138","eArts",80,"UNKNOW","false"
{"lat":"45.646076550294694","lng":"8.725312744338114"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641103000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.646077421456994","lng":"8.725319244930654"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641104000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641106000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641106000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.626073417756636","lng":"8.720221499453123"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641106000,true,true,false,2,"ok","TAXIING","ADH138","eArts",80,"UNKNOW","false"
{"lat":"45.62408617337276","lng":"8.717857018558387"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641106000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64988625568128","lng":"8.766177944239281"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641111000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641111000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.63600780059732","lng":"8.7640989897461"},"LIMC","2022-06-23 16:08:29.326","drone","e3OYRWkS10N5aZPhCccf",1549641112000,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641112000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62406360598879","lng":"8.717880141874076"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641112000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64987696116168","lng":"8.766049990621973"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641113000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.626062304102696","lng":"8.720421523381521"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641113000,true,true,false,3,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641114000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641117000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-23 16:08:29.326","plane","NAPOLI",1549641117000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.625828429657716","lng":"8.720486768400159"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641118000,true,true,false,7,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641119000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64984443034309","lng":"8.76560215296139"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641120000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.64983978308329","lng":"8.765538176152736"},"LIMC","2022-06-23 16:08:29.326","drone","b1JWEAlKbViU9MB8hODD",1549641121000,false,false,true,5,"ok","none","Drone_01"," - Flutter App",264,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641122000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641122000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.62524822776053","lng":"8.720647796692717"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641125000,true,true,false,10,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.6460957157798","lng":"8.725455757420669"},"LIMC","2022-06-23 16:08:29.326","plane","EZY363E",1549641125000,true,true,false,0,"ok","PUSHBACK_TAXI","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.624003426275415","lng":"8.717941803958217"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641128000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.62488458865834","lng":"8.720746847640456"},"LIMC","2022-06-23 16:08:29.326","plane","ADH138",1549641129000,true,true,false,10,"ok","TAXIING","ADH138","eArts",169,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641130000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641131000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.619142552111214","lng":"8.72233240791474"},"LIMC","2022-06-23 16:08:29.326","plane","AUA516P",1549641133000,true,true,false,10,"ok","TAXIING","AUA516P","eArts",169,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-06-23 16:08:29.326","plane","EZY152X",1549641136000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62397333640629","lng":"8.71797263495064"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641136000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641139000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62395453023388","lng":"8.717991904304093"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641141000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.623950768999016","lng":"8.717995758173233"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641142000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.623943246528874","lng":"8.71800346590996"},"LIMC","2022-06-23 16:08:29.326","plane","AEA406",1549641144000,true,true,false,0,"ok","PUSHBACK_TAXI","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641148000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-06-23 16:08:29.326","plane","ADH124",1549641149000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641151000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.61397832124927","lng":"8.775686132690437"},"LIMC","2022-06-23 16:08:29.326","drone","i3en61HzcEOMk8LOnmqe",1549641152000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
