position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.623799128250894","lng":"8.703088807724686"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4378.91,1549641880900,false,true
{"lat":"45.62382096827708","lng":"8.70314501191507"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4378.57,1549641881900,true,false
{"lat":"45.62388648835565","lng":"8.70331362448623"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4377.57,1549641884900,false,false
{"lat":"45.623908328381845","lng":"8.703369828676614"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4377.25,1549641885900,true,false
{"lat":"45.6239956884866","lng":"8.703594645438157"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4376.02,1549641889900,false,false
{"lat":"45.624017528512795","lng":"8.703650849628543"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4375.73,1549641890900,true,false
{"lat":"45.62414856866994","lng":"8.703988074770859"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4374.09,1549641896900,false,false
{"lat":"45.62417040869613","lng":"8.704044278961243"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4373.84,1549641897900,true,false
{"lat":"45.6242359287747","lng":"8.704212891532402"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4373.12,1549641900900,false,false
{"lat":"45.62432328887946","lng":"8.704437708293945"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4372.23,1549641904900,true,false
{"lat":"45.62434512890565","lng":"8.70449391248433"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4372.02,1549641905900,false,false
{"lat":"45.624366968931845","lng":"8.704550116674715"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4371.82,1549641906900,true,false
{"lat":"45.62438880895803","lng":"8.704606320865102"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3635.78,1549641907900,false,false
{"lat":"45.62438880895803","lng":"8.704606320865102"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4371.63,1549641907900,false,false
{"lat":"45.624410648984224","lng":"8.704662525055488"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3632.63,1549641908900,true,false
{"lat":"45.624410648984224","lng":"8.704662525055488"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4371.44,1549641908900,true,false
{"lat":"45.62449800908898","lng":"8.704887341817031"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3620.07,1549641912900,false,false
{"lat":"45.62449800908898","lng":"8.704887341817031"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4370.73,1549641912900,false,false
{"lat":"45.624519849115174","lng":"8.704943546007415"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3616.94,1549641913900,true,false
{"lat":"45.624519849115174","lng":"8.704943546007415"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4370.57,1549641913900,true,false
{"lat":"45.62467272929851","lng":"8.705336975340117"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",852.75,1549641920900,true,false
{"lat":"45.62476008940327","lng":"8.70556179210166"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",832.84,1549641924900,false,false
{"lat":"45.62476008940327","lng":"8.70556179210166"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3582.81,1549641924900,false,false
{"lat":"45.62476008940327","lng":"8.70556179210166"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4369.18,1549641924900,false,false
{"lat":"45.62478192942946","lng":"8.705617996292045"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",827.86,1549641925900,true,false
{"lat":"45.62478192942946","lng":"8.705617996292045"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3579.74,1549641925900,true,false
{"lat":"45.62478192942946","lng":"8.705617996292045"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4369.08,1549641925900,true,false
{"lat":"45.624869289534224","lng":"8.705842813053588"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",807.95,1549641929900,false,false
{"lat":"45.624869289534224","lng":"8.705842813053588"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",812.05,1549641929900,false,false
{"lat":"45.624869289534224","lng":"8.705842813053588"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3567.47,1549641929900,false,false
{"lat":"45.624869289534224","lng":"8.705842813053588"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.77,1549641929900,false,false
{"lat":"45.62489112956041","lng":"8.705899017243974"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",950.02,1549641930900,true,false
{"lat":"45.62489112956041","lng":"8.705899017243974"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",802.97,1549641930900,true,false
{"lat":"45.62489112956041","lng":"8.705899017243974"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",807.78,1549641930900,true,false
{"lat":"45.62489112956041","lng":"8.705899017243974"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3564.42,1549641930900,true,false
{"lat":"45.62489112956041","lng":"8.705899017243974"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.71,1549641930900,true,false
{"lat":"45.624978489665175","lng":"8.706123834005517"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",930.78,1549641934900,false,false
{"lat":"45.624978489665175","lng":"8.706123834005517"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",783.06,1549641934900,false,false
{"lat":"45.624978489665175","lng":"8.706123834005517"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",790.78,1549641934900,false,false
{"lat":"45.624978489665175","lng":"8.706123834005517"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3552.24,1549641934900,false,false
{"lat":"45.624978489665175","lng":"8.706123834005517"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.51,1549641934900,false,false
{"lat":"45.62502216971755","lng":"8.70623624238629"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",921.17,1549641936900,true,false
{"lat":"45.62502216971755","lng":"8.70623624238629"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",773.11,1549641936900,true,false
{"lat":"45.62502216971755","lng":"8.70623624238629"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",782.34,1549641936900,true,false
{"lat":"45.62502216971755","lng":"8.70623624238629"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3546.18,1549641936900,true,false
{"lat":"45.62502216971755","lng":"8.70623624238629"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.44,1549641936900,true,false
{"lat":"45.625044009743746","lng":"8.706292446576674"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",916.37,1549641937900,false,false
{"lat":"45.625044009743746","lng":"8.706292446576674"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",768.14,1549641937900,false,false
{"lat":"45.625044009743746","lng":"8.706292446576674"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",778.13,1549641937900,false,false
{"lat":"45.625044009743746","lng":"8.706292446576674"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3543.16,1549641937900,false,false
{"lat":"45.625044009743746","lng":"8.706292446576674"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.42,1549641937900,false,false
{"lat":"45.62506584976993","lng":"8.70634865076706"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",911.58,1549641938900,true,false
{"lat":"45.62506584976993","lng":"8.70634865076706"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",763.16,1549641938900,true,false
{"lat":"45.62506584976993","lng":"8.70634865076706"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",773.94,1549641938900,true,false
{"lat":"45.62506584976993","lng":"8.70634865076706"},"CRITICAL_ASSET_1652283209960","DEP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",3540.14,1549641938900,true,false
{"lat":"45.62506584976993","lng":"8.70634865076706"},"CRITICAL_ASSET_1652283713830","APP_35_L","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",4368.4,1549641938900,true,false
{"lat":"45.6251313698485","lng":"8.706517263338217"},"CRITICAL_ASSET_1652283081689","FINGER_1","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",897.2,1549641941900,false,false
{"lat":"45.6251313698485","lng":"8.706517263338217"},"CRITICAL_ASSET_1652283104248","FINGER_2","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",748.24,1549641941900,false,false
{"lat":"45.6251313698485","lng":"8.706517263338217"},"CRITICAL_ASSET_1652283134068","FINGER_3","ghL7OhmPhKo1Pxt5MOxL","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",761.4,1549641941900,false,false
