position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.70186543926731","lng":"8.732999099875748"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4226.14,1549641223000,false,true
{"lat":"45.7009864311285","lng":"8.732726961727264"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4126.36,1549641233000,true,true
{"lat":"45.70089853031462","lng":"8.732699747912417"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4116.38,1549641234000,false,true
{"lat":"45.69988442061337","lng":"8.732200886657258"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",5046.24,1549641246000,false,true
{"lat":"45.699809219823116","lng":"8.732130286735424"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",5036.62,1549641247000,true,true
{"lat":"45.699809219823116","lng":"8.732130286735424"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3990.23,1549641247000,true,true
{"lat":"45.69973626959843","lng":"8.732055001393926"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",5027.13,1549641248000,false,true
{"lat":"45.69973626959843","lng":"8.732055001393926"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3981.39,1549641248000,false,true
{"lat":"45.69894851805716","lng":"8.730663164783069"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4911.86,1549641262000,true,true
{"lat":"45.69894851805716","lng":"8.730663164783069"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3881.02,1549641262000,true,true
{"lat":"45.69889912932818","lng":"8.730555557699354"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4904.23,1549641263000,false,true
{"lat":"45.69889912932818","lng":"8.730555557699354"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3874.63,1549641263000,false,true
{"lat":"45.69805952093565","lng":"8.72872623727621"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4775.81,1549641280000,true,true
{"lat":"45.69805952093565","lng":"8.72872623727621"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3768.44,1549641280000,true,true
{"lat":"45.698010132206676","lng":"8.728618630192495"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",4768.34,1549641281000,false,true
{"lat":"45.698010132206676","lng":"8.728618630192495"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",3762.34,1549641281000,false,true
{"lat":"45.6972534816805","lng":"8.727020729062033"},"CRITICAL_ASSET_1652283209960","DEP_35_L","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",4655.98,1549641296000,false,true
{"lat":"45.697194337108385","lng":"8.726923740839595"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","iWYjLaqKsUcKVbSk9DPq","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",3664.3,1549641297000,false,true
