id,progressType,time
"ADH138","Gate Occupied",1549640703100
"EZY363E","Gate Occupied",1549640704100
"AUA516P","Gate Occupied",1549640703100
"NAPOLI","Gate Occupied",1549640703100
"EZY152X","Gate Occupied",1549640820100
"AUA516P","Gate Vacated",1549640866200
"ADH124","Gate Occupied",1549640880200
"AEA406","Gate Occupied",1549640880200
"ADH138","Gate Vacated",1549640924200
"AEA406","Pushback Start",1549640955200
"AEA406","Gate Vacated",1549640955200
"EZY363E","Pushback Start",1549640959200
"EZY363E","Gate Vacated",1549640959200
"AUA516P","Stopbar approached",1549640965200
"AUA516P","Lineup Start",1549640986200
"AUA516P","Stopbar Passed",1549640989200
"AUA516P","Runway Entry",1549640995200
"AUA516P","Lineup Complete",1549641002200
"AUA516P","Takeoff started",1549641062200
"ADH138","Stopbar approached",1549641083200
"AUA516P","Takeoff",1549641095200
"EZY363E","Pushback Complete",1549641110200
"ADH138","Lineup Start",1549641148200
"ADH138","Stopbar Passed",1549641151200
"ADH138","Runway Entry",1549641158200
"ADH138","Lineup Complete",1549641164200
"AEA406","Pushback Complete",1549641169200
"ADH138","Takeoff",1549641197200
"NOS436","Gate Occupied",1549641240200
"EZY152X","Pushback Start",1549641277200
"EZY152X","Gate Vacated",1549641277200
"EZY80XC","Touchdown",1549641302200
"EZY80XC","Runway Exit",1549641380200
"EZY80XC","Stopbar approached",1549641393200
"AEA406","Stopbar approached",1549641408200
"EZY80XC","Stopbar Passed",1549641409200
"AEA406","Lineup Start",1549641439200
"AEA406","Stopbar Passed",1549641441200
"AEA406","Runway Entry",1549641448200
"EZY363E","Stopbar approached",1549641451200
"AEA406","Lineup Complete",1549641454200
"AEA406","Takeoff started",1549641455200
"EZY152X","Pushback Complete",1549641474200
"EZY287C","Gate Occupied",1549641480200
"AEA406","Takeoff",1549641487200
"BAW13MX","Touchdown",1549641492200
"EZY363E","Lineup Start",1549641528200
"EZY363E","Stopbar Passed",1549641530200
"EZY363E","Runway Entry",1549641542200
"BAW13MX","Stopbar approached",1549641546200
"EZY363E","Lineup Complete",1549641549200
"BAW13MX","Runway Exit",1549641552200
"EZY363E","Takeoff started",1549641561200
"BAW13MX","Stopbar Passed",1549641564200
"EZY363E","Takeoff",1549641597200
"ADH646","Gate Occupied",1549641600200
"TAR757","Gate Occupied",1549641600200
"EZY80XC","Parked at Gate",1549641601200
"EZY80XC","Gate Occupied",1549641601200
"EZY69BX","Touchdown",1549641704200
"BAW13MX","Parked at Gate",1549641730200
"BAW13MX","Gate Occupied",1549641730200
"EZY152X","Stopbar approached",1549641766200
"EZY54HY","Gate Occupied",1549641780200
"EZY69BX","Runway Exit",1549641783200
"EZY152X","Lineup Start",1549641787200
"EZY152X","Stopbar Passed",1549641788200
"EZY69BX","Stopbar approached",1549641796200
"EZY152X","Runway Entry",1549641800200
"EZY152X","Lineup Complete",1549641806200
"EZY152X","Takeoff started",1549641807200
"EZY69BX","Stopbar Passed",1549641812200
"GWI3820","Touchdown",1549641837200
"EZY152X","Takeoff",1549641839200
"EZY22XF","Gate Occupied",1549641840200
