id,progressType,time
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Pushback Start",1549641099000
"EZY363E","Gate Vacated",1549641099000
"AEA406","Pushback Start",1549641100000
"AEA406","Gate Vacated",1549641100000
"AUA516P","Gate Vacated",1549641109000
"ADH138","Gate Vacated",1549641109000
"AUA516P","Stopbar approached",1549641208000
"AUA516P","Lineup Start",1549641229000
"AUA516P","Stopbar Passed",1549641232000
"AUA516P","Runway Entry",1549641238000
"NOS436","Gate Occupied",1549641241000
"AUA516P","Lineup Complete",1549641245000
"EZY363E","Pushback Complete",1549641250000
"EZY152X","Pushback Start",1549641251000
"EZY152X","Gate Vacated",1549641251000
"ADH138","Stopbar approached",1549641268000
"AUA516P","Takeoff",1549641275000
"ADH138","Lineup Start",1549641289000
"ADH138","Stopbar Passed",1549641292000
"ADH138","Runway Entry",1549641299000
"ADH138","Lineup Complete",1549641305000
"AEA406","Pushback Complete",1549641314000
"ADH138","Takeoff",1549641338000
"EZY152X","Pushback Complete",1549641458000
"EZY287C","Gate Occupied",1549641481000
