name,description,Flights Released for Departures,Clearances for Departing Flights,Clearances for Departing Flights (Normalized),Landed Flights,Clearances for Arrival Flights,Clearances for Arrival Flights (Normalized),Workload Degradation
LIMC_2022_06_24_12_21_11_85,Threat parallel to runways - Drone 04,19,109,5.7368421052631575,0,0,0,1
