position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.67238561204412","lng":"8.719787748511502"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1918.57,1549641355000,false,true
{"lat":"45.67206979702913","lng":"8.720034215024953"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1881.2,1549641363000,true,true
{"lat":"45.67203043500959","lng":"8.720065325132458"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1876.55,1549641364000,false,true
{"lat":"45.67164762246216","lng":"8.720402529331567"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1831.06,1549641374000,true,true
{"lat":"45.67161051333337","lng":"8.720438869972599"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1826.63,1549641375000,false,true
{"lat":"45.67153697918162","lng":"8.72051295942279"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1817.84,1549641377000,true,true
{"lat":"45.67150056108367","lng":"8.720550704570634"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1813.48,1549641378000,false,true
{"lat":"45.671464379693326","lng":"8.720588913059165"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1809.15,1549641379000,true,true
{"lat":"45.671428438281346","lng":"8.720627582612796"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1804.85,1549641380000,false,true
{"lat":"45.67128713379027","lng":"8.720786816649529"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","soPAopBPTOpSZD7tbzPa","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1787.89,1549641384000,true,true
