droneId,entityId,riskType,seconds
"soPAopBPTOpSZD7tbzPa","EZY363E","YELLOW",11
"soPAopBPTOpSZD7tbzPa","CRITICAL_ASSET_1652283209960","YELLOW",242
"soPAopBPTOpSZD7tbzPa","CRITICAL_ASSET_1652283773944","YELLOW",322
