id,progressType,time
"NAPOLI","Gate Occupied",1549641063800
"ADH124","Gate Occupied",1549641063800
"EZY363E","Gate Occupied",1549641063800
"EZY152X","Gate Occupied",1549641063800
"AEA406","Gate Occupied",1549641063800
"AUA516P","Gate Occupied",1549641063800
"ADH138","Gate Occupied",1549641063800
"AEA406","Pushback Start",1549641105800
"AEA406","Gate Vacated",1549641105800
"EZY363E","Pushback Start",1549641107800
"EZY363E","Gate Vacated",1549641107800
"ADH138","Gate Vacated",1549641116800
"AUA516P","Gate Vacated",1549641118800
"AUA516P","Stopbar approached",1549641217800
"AUA516P","Lineup Start",1549641238800
"AUA516P","Stopbar Passed",1549641241800
"NOS436","Gate Occupied",1549641241800
"AUA516P","Runway Entry",1549641247800
"AUA516P","Lineup Complete",1549641254800
"EZY363E","Pushback Complete",1549641258800
"ADH138","Stopbar approached",1549641275800
"AUA516P","Takeoff",1549641284800
"ADH138","Lineup Start",1549641312800
"ADH138","Stopbar Passed",1549641315800
"AEA406","Pushback Complete",1549641319800
"ADH138","Runway Entry",1549641322800
"ADH138","Lineup Complete",1549641328800
"ADH138","Takeoff",1549641361800
"EZY152X","Pushback Start",1549641405800
"EZY152X","Gate Vacated",1549641405800
"EZY287C","Gate Occupied",1549641481800
"ADH124","Gate Vacated",1549641509800
"AEA406","Stopbar approached",1549641558800
"AEA406","Lineup Start",1549641580800
"AEA406","Stopbar Passed",1549641582800
"AEA406","Runway Entry",1549641589800
"AEA406","Lineup Complete",1549641595800
"EZY363E","Stopbar approached",1549641599800
"TAR757","Gate Occupied",1549641601800
"ADH646","Gate Occupied",1549641601800
"EZY152X","Pushback Complete",1549641602800
"AEA406","Takeoff started",1549641623800
"ADH124","Stopbar approached",1549641653800
"AEA406","Takeoff",1549641659800
"NOS436","Gate Vacated",1549641669800
"ADH124","Lineup Start",1549641688800
"ADH124","Stopbar Passed",1549641691800
"ADH124","Runway Entry",1549641698800
"ADH124","Lineup Complete",1549641704800
"ADH124","Takeoff started",1549641723800
"ADH124","Takeoff",1549641761800
"EZY54HY","Gate Occupied",1549641781800
"EZY22XF","Gate Occupied",1549641841800
"EZY363E","Lineup Start",1549641845800
"EZY363E","Stopbar Passed",1549641847800
"NOS436","Stopbar approached",1549641847800
"EZY363E","Runway Entry",1549641859800
"EZY363E","Lineup Complete",1549641866900
