position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.65999627634012","lng":"8.698009359619148"},"CRITICAL_ASSET_1652283209960","DEP_35_L","KH4t0Z5Q2JCs8HEQHgOm","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1529.5,1549641646700,false,true
{"lat":"45.65999627634012","lng":"8.698009359619148"},"CRITICAL_ASSET_1652283209960","DEP_35_L","KH4t0Z5Q2JCs8HEQHgOm","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1529.5,1549641647700,true,false
{"lat":"45.65999627634012","lng":"8.698009359619148"},"CRITICAL_ASSET_1652283209960","DEP_35_L","KH4t0Z5Q2JCs8HEQHgOm","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1529.5,1549641656700,false,false
{"lat":"45.66151650650119","lng":"8.693878686188317"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1891.1,1549641787700,false,true
{"lat":"45.66157903546213","lng":"8.693971174509569"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1888.71,1549641790700,true,true
{"lat":"45.6616102999426","lng":"8.694017418670194"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1887.53,1549641791700,false,true
{"lat":"45.661797886825426","lng":"8.69429488363395"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1880.73,1549641797700,true,true
{"lat":"45.6618291513059","lng":"8.694341127794575"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1879.64,1549641798700,false,true
{"lat":"45.66189168026684","lng":"8.694433616115827"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1877.51,1549641800700,true,true
{"lat":"45.66192294474731","lng":"8.694479860276452"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1876.46,1549641801700,false,true
{"lat":"45.66211053163014","lng":"8.694757325240207"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1870.42,1549641807700,true,true
{"lat":"45.66214179611061","lng":"8.694803569400833"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1869.46,1549641808700,false,true
{"lat":"45.662266854032495","lng":"8.694988546043335"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1865.75,1549641812700,true,true
{"lat":"45.662329382993434","lng":"8.695081034364588"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1863.97,1549641814700,false,true
{"lat":"45.66242317643485","lng":"8.695219766846465"},"CRITICAL_ASSET_1652283209960","DEP_35_L","mLUamI9WU3tLzC79NbUy","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1861.39,1549641817700,true,true
