position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.62245314863669","lng":"8.70239172207166"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4284.87,1549640849000,false,true
{"lat":"45.62243547818719","lng":"8.70254394471164"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4276.52,1549640851000,true,false
{"lat":"45.62240897251296","lng":"8.702772278671612"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4264.03,1549640854000,false,false
{"lat":"45.62240013728822","lng":"8.702848389991603"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4259.87,1549640855000,true,false
{"lat":"45.62239130206347","lng":"8.702924501311593"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4255.72,1549640856000,false,false
{"lat":"45.62238246683873","lng":"8.703000612631584"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4251.57,1549640857000,true,false
{"lat":"45.62232062026551","lng":"8.703533391871517"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4222.67,1549640864000,false,false
{"lat":"45.622311785040765","lng":"8.703609503191506"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4218.56,1549640865000,true,false
{"lat":"45.622302949816024","lng":"8.703685614511498"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4214.45,1549640866000,false,false
{"lat":"45.62228527936653","lng":"8.703837837151479"},"CRITICAL_ASSET_1652283713830","APP_35_L","lyc5dHXSs2xpx7s8UM2p","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",4206.25,1549640868000,true,false
