position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.6158500155003","lng":"8.752348104003948"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1480.28,1549641609300,true,true
{"lat":"45.61585308888988","lng":"8.752309782117765"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1478.6,1549641610300,false,true
{"lat":"45.61586538244818","lng":"8.752156494573025"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1471.94,1549641614300,true,true
{"lat":"45.61586845583775","lng":"8.75211817268684"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1470.28,1549641615300,false,true
{"lat":"45.61587152922733","lng":"8.752079850800655"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1468.63,1549641616300,true,true
{"lat":"45.6158746026169","lng":"8.752041528914472"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1466.98,1549641617300,false,true
{"lat":"45.61587767600648","lng":"8.752003207028286"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1465.34,1549641618300,true,true
{"lat":"45.61588074939605","lng":"8.751964885142101"},"CRITICAL_ASSET_1652283840349","APP_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",1463.7,1549641619300,false,true
{"lat":"45.61588382278563","lng":"8.751926563255918"},"CRITICAL_ASSET_1652283046149","RWY_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2426.9,1549641620300,false,true
{"lat":"45.6158868961752","lng":"8.751888241369732"},"CRITICAL_ASSET_1652283046149","RWY_35_R","AHyNzheJLR1DwPrGqTO1","Drone_03","DRONE_VS_CA","drone vs critical asset","YELLOW",2424.79,1549641621300,true,true
