id,progressType,time
"ADH138","Gate Occupied",1549640704000
"AUA516P","Gate Occupied",1549640704000
"NAPOLI","Gate Occupied",1549640704000
"EZY363E","Gate Occupied",1549640704000
"EZY152X","Gate Occupied",1549640820300
"ADH124","Gate Occupied",1549640880300
"AEA406","Gate Occupied",1549640880300
"ADH138","Gate Vacated",1549640882300
"AUA516P","Gate Vacated",1549640890300
"AUA516P","Stopbar approached",1549640989300
"EZY363E","Pushback Start",1549640991300
"EZY363E","Gate Vacated",1549640991300
"AUA516P","Lineup Start",1549641010300
"AUA516P","Stopbar Passed",1549641013300
"AUA516P","Runway Entry",1549641019300
"AUA516P","Lineup Complete",1549641026300
"AUA516P","Takeoff",1549641056300
"ADH138","Stopbar approached",1549641066300
"ADH138","Lineup Start",1549641088300
"ADH138","Stopbar Passed",1549641090300
"ADH138","Runway Entry",1549641102300
"ADH138","Lineup Complete",1549641106300
"ADH138","Takeoff started",1549641107300
"AEA406","Pushback Start",1549641118300
"AEA406","Gate Vacated",1549641118300
"ADH138","Takeoff",1549641139300
"EZY363E","Pushback Complete",1549641142300
"NOS436","Gate Occupied",1549641240300
"EZY80XC","Touchdown",1549641280300
"EZY152X","Gate Vacated",1549641308300
"EZY152X","Pushback Start",1549641308300
"AEA406","Pushback Complete",1549641332300
"EZY80XC","Runway Exit",1549641359300
"EZY80XC","Stopbar approached",1549641372300
"EZY80XC","Stopbar Passed",1549641448300
"BAW13MX","Touchdown",1549641455300
"EZY287C","Gate Occupied",1549641480300
"EZY363E","Stopbar approached",1549641492300
"GWI3820","Touchdown",1549641499300
"EZY152X","Pushback Complete",1549641505300
"BAW13MX","Stopbar approached",1549641509300
"EZY363E","Lineup Start",1549641512300
"BAW13MX","Runway Exit",1549641514300
"EZY363E","Stopbar Passed",1549641514300
"EZY363E","Runway Entry",1549641526300
"EZY363E","Lineup Complete",1549641533300
"GWI3820","Runway Exit",1549641544300
"EZY363E","Takeoff",1549641565300
"BAW13MX","Stopbar Passed",1549641560300
"GWI3820","Stopbar approached",1549641554300
"AEA406","Stopbar approached",1549641571300
"GWI3820","Stopbar Passed",1549641593300
"ADH646","Gate Occupied",1549641600300
"TAR757","Gate Occupied",1549641600300
"AEA406","Lineup Start",1549641603300
"AEA406","Stopbar Passed",1549641605300
"AEA406","Runway Entry",1549641612300
"AEA406","Lineup Complete",1549641618300
"AEA406","Takeoff started",1549641634300
"EZY80XC","Parked at Gate",1549641641300
"EZY80XC","Gate Occupied",1549641641300
"GWI3820","Stopbar approached",1549641644300
"AEA406","Takeoff",1549641670300
"EZY69BX","Touchdown",1549641711300
"BAW13MX","Parked at Gate",1549641728300
"BAW13MX","Gate Occupied",1549641728300
"EZY54HY","Gate Occupied",1549641780300
"EZY69BX","Runway Exit",1549641790300
"EZY69BX","Stopbar approached",1549641803300
"EZY152X","Stopbar approached",1549641813300
"EZY22XF","Gate Occupied",1549641840300
"EZY69BX","Stopbar Passed",1549641890300
"EZY84HN","Touchdown",1549641934300
"EZY152X","Lineup Start",1549641984300
"EZY152X","Stopbar Passed",1549641986300
"EZY84HN","Stopbar approached",1549641989300
"EZY84HN","Runway Exit",1549641994300
"EZY152X","Runway Entry",1549641998300
"EZY152X","Lineup Complete",1549642005300
"EZY84HN","Stopbar Passed",1549642016300
"EZY152X","Takeoff started",1549642025300
"ADH646","Gate Vacated",1549642040300
"EZY69BX","Parked at Gate",1549642041300
"EZY69BX","Gate Occupied",1549642041300
"EZY84HN","Stopbar approached",1549642041300
"NOS436","Gate Vacated",1549642044300
"EZY287C","Pushback Start",1549642055300
"EZY287C","Gate Vacated",1549642055300
"EZY152X","Takeoff",1549642061300
"EZY84HN","Stopbar Passed",1549642065300
"WZZ2TY","Gate Occupied",1549642080300
"ADH124","Gate Vacated",1549642131300
"EZY22XF","Pushback Start",1549642134300
"EZY22XF","Gate Vacated",1549642134300
"EZY54HY","Pushback Start",1549642138300
"EZY54HY","Gate Vacated",1549642138300
"TAR757","Pushback Start",1549642149300
"TAR757","Gate Vacated",1549642149300
"ADH646","Stopbar approached",1549642180300
"EZY287C","Pushback Complete",1549642198300
"ADH646","Lineup Start",1549642200300
"DLH1LC","Gate Occupied",1549642200300
"ADH646","Stopbar Passed",1549642203300
"ADH646","Runway Entry",1549642210300
"ADH646","Lineup Complete",1549642216300
"THY4DX","Touchdown",1549642217300
"NOS436","Stopbar approached",1549642227300
"ADH646","Takeoff",1549642249300
"NOS436","Lineup Start",1549642250300
"NOS436","Stopbar Passed",1549642253300
"NOS436","Runway Entry",1549642260300
"THY4DX","Runway Exit",1549642263300
"NOS436","Lineup Complete",1549642266300
"THY4DX","Stopbar approached",1549642273300
"THY4DX","Stopbar Passed",1549642280300
"EZY54HY","Pushback Complete",1549642281300
"NOS436","Takeoff",1549642298300
"ADH124","Stopbar approached",1549642300300
"THY4DX","Stopbar approached",1549642311300
"TAR757","Pushback Complete",1549642327300
"EZY22XF","Pushback Complete",1549642330300
"THY4DX","Stopbar Passed",1549642342300
"THY4DX","Runway Entry",1549642352300
"THY4DX","Stopbar approached",1549642354300
"THY4DX","Runway Exit",1549642358300
