droneId,entityId,riskType,seconds
"nFrBGqNaG0PvYshpYbpc","EZY152X","YELLOW",13
"nFrBGqNaG0PvYshpYbpc","CRITICAL_ASSET_1652283209960","YELLOW",331
"nFrBGqNaG0PvYshpYbpc","EZY363E","YELLOW",12
"nFrBGqNaG0PvYshpYbpc","CRITICAL_ASSET_1652283773944","YELLOW",465
"nFrBGqNaG0PvYshpYbpc","NOS436","YELLOW",11
"nFrBGqNaG0PvYshpYbpc","EZY22XF","YELLOW",6
