id,progressType,time
"ADH138","Gate Occupied",1549640704000
"AUA516P","Gate Occupied",1549640704000
"NAPOLI","Gate Occupied",1549640704000
"EZY363E","Gate Occupied",1549640704000
"EZY152X","Gate Occupied",1549640820300
"ADH124","Gate Occupied",1549640881300
"AEA406","Gate Occupied",1549640881300
"AUA516P","Gate Vacated",1549640942300
"ADH138","Gate Vacated",1549640945300
"AUA516P","Stopbar approached",1549641042300
"AUA516P","Lineup Start",1549641082300
"AUA516P","Stopbar Passed",1549641085300
"AUA516P","Runway Entry",1549641092300
"AUA516P","Lineup Complete",1549641098300
"ADH138","Stopbar approached",1549641105300
"ADH138","Lineup Start",1549641126300
"AUA516P","Takeoff",1549641128300
"ADH138","Stopbar Passed",1549641129300
"ADH138","Runway Entry",1549641136300
"ADH138","Lineup Complete",1549641142300
"ADH138","Takeoff started",1549641170300
"AEA406","Pushback Start",1549641196300
"AEA406","Gate Vacated",1549641196300
"EZY363E","Pushback Start",1549641201300
"EZY363E","Gate Vacated",1549641201300
"ADH138","Takeoff",1549641208300
"NOS436","Gate Occupied",1549641241300
"EZY80XC","Touchdown",1549641266300
"EZY80XC","Runway Exit",1549641344300
"EZY363E","Pushback Complete",1549641352300
"EZY80XC","Stopbar approached",1549641358300
"EZY80XC","Stopbar Passed",1549641373300
"AEA406","Pushback Complete",1549641410300
"BAW13MX","Touchdown",1549641467300
"GWI3820","Touchdown",1549641475300
"EZY287C","Gate Occupied",1549641481300
"AEA406","Stopbar approached",1549641513300
"GWI3820","Runway Exit",1549641519300
"BAW13MX","Stopbar approached",1549641522300
"BAW13MX","Runway Exit",1549641527300
"GWI3820","Stopbar approached",1549641529300
"EZY69BX","Touchdown",1549641563300
"EZY80XC","Parked at Gate",1549641565300
"EZY80XC","Gate Occupied",1549641565300
"TAR757","Gate Occupied",1549641601300
"ADH646","Gate Occupied",1549641601300
"GWI3820","Stopbar Passed",1549641602300
"AEA406","Lineup Start",1549641618300
"AEA406","Stopbar Passed",1549641620300
"AEA406","Runway Entry",1549641626300
"AEA406","Lineup Complete",1549641631300
"EZY69BX","Runway Exit",1549641641300
"GWI3820","Stopbar approached",1549641642300
"EZY69BX","Stopbar approached",1549641654300
"EZY54HY","Gate Occupied",1549641781300
"AEA406","Takeoff started",1549641782300
"BAW13MX","Stopbar Passed",1549641793300
"EZY69BX","Stopbar Passed",1549641802300
"AEA406","Takeoff",1549641818300
"EZY363E","Stopbar approached",1549641821300
"EZY84HN","Touchdown",1549641822300
"EZY22XF","Gate Occupied",1549641841300
"EZY363E","Lineup Start",1549641842300
"THY4DX","Touchdown",1549641843300
"EZY363E","Stopbar Passed",1549641844300
"ADH124","Gate Vacated",1549641851300
"EZY363E","Runway Entry",1549641855300
"EZY363E","Lineup Complete",1549641862300
"THY4DX","Runway Exit",1549641887300
"THY4DX","Stopbar approached",1549641897300
"EZY84HN","Runway Exit",1549641902300
"NOS436","Gate Vacated",1549641904300
"EZY84HN","Stopbar approached",1549641916300
"EZY69BX","Parked at Gate",1549641952300
"EZY69BX","Gate Occupied",1549641953300
"EZY53VK","Touchdown",1549641959300
"BAW13MX","Parked at Gate",1549641961300
"BAW13MX","Gate Occupied",1549641961300
"EZY152X","Pushback Start",1549641968300
"EZY152X","Gate Vacated",1549641968300
"EZY363E","Takeoff started",1549641983300
"TAR757","Pushback Start",1549641993300
"TAR757","Gate Vacated",1549641993300
"ADH124","Stopbar approached",1549641996300
"DLH252","Touchdown",1549642017300
"EZY363E","Takeoff",1549642019300
"EZY84HN","Stopbar Passed",1549642020300
"EZY53VK","Runway Exit",1549642036300
"THY4DX","Stopbar Passed",1549642037300
"EZY53VK","Stopbar approached",1549642049300
"ADH124","Lineup Start",1549642053300
"ADH124","Stopbar Passed",1549642056300
"DLH252","Runway Exit",1549642062300
"ADH124","Runway Entry",1549642063300
"EZY53VK","Stopbar Passed",1549642065300
"ADH124","Lineup Complete",1549642069300
"DLH252","Stopbar approached",1549642072300
"ADH124","Takeoff started",1549642077300
"THY4DX","Stopbar approached",1549642077300
"DLH252","Stopbar Passed",1549642079300
"WZZ2TY","Gate Occupied",1549642081300
"NOS436","Stopbar approached",1549642083300
"EZY84HN","Parked at Gate",1549642097300
"EZY84HN","Gate Occupied",1549642097300
"NOS436","Lineup Start",1549642104300
"NOS436","Stopbar Passed",1549642107300
"DLH252","Stopbar approached",1549642109300
"NOS436","Runway Entry",1549642114300
"ADH124","Takeoff",1549642115300
"NOS436","Lineup Complete",1549642120300
"NOS436","Takeoff started",1549642157300
"BEL6DR","Touchdown",1549642162300
"EZY152X","Pushback Complete",1549642165300
"TAR757","Pushback Complete",1549642171300
"NOS436","Takeoff",1549642193300
"DLH1LC","Gate Occupied",1549642201300
"BEL6DR","Runway Exit",1549642205300
"BEL6DR","Stopbar approached",1549642215300
"EZY53VK","Parked at Gate",1549642225300
"EZY53VK","Gate Occupied",1549642225300
"BEL6DR","Stopbar Passed",1549642386300
