id,drone,counterMeasure,timestamp,success,outOfRange,probability,status,adminTimestamp
"nVFe38m7rjFvmJTSsDX0_COUNTER_MEASURE_1652864445361","nVFe38m7rjFvmJTSsDX0","COUNTER_MEASURE_1652864445361",1549641755300,false,false,false,"fired",1654598428305
"nVFe38m7rjFvmJTSsDX0_COUNTER_MEASURE_1652864445361","nVFe38m7rjFvmJTSsDX0","COUNTER_MEASURE_1652864445361",1549641756300,false,false,true,"failed",1654598428675
"nVFe38m7rjFvmJTSsDX0_COUNTER_MEASURE_1652864445361","nVFe38m7rjFvmJTSsDX0","COUNTER_MEASURE_1652864445361",1549641761300,false,false,false,"fired",1654598433821
"nVFe38m7rjFvmJTSsDX0_COUNTER_MEASURE_1652864445361","nVFe38m7rjFvmJTSsDX0","COUNTER_MEASURE_1652864445361",1549641762300,true,false,false,"success",1654598434650
