id,progressType,time
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"NAPOLI","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"NAPOLI","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
