name,description,Flights Released for Departures,Departure Rate [per 15 min],Landed Flights,Arrival Rate [per 15 min]
LIMC_2022_06_14_15_54_34_896,Threat on 35L - Drone 02,9,0.7550652292461932,0,0.0
