position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","PWShEKfkBf9IDV6O7lo3","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",624.53,1549641650000,false,true
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","PWShEKfkBf9IDV6O7lo3","Drone_01","DRONE_VS_PLANE","drone vs plane","RED",23.22,1549641656000,false,true
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","PWShEKfkBf9IDV6O7lo3","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",190.23,1549641657000,false,true
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","PWShEKfkBf9IDV6O7lo3","Drone_01","DRONE_OUT_PLANE","drone out of plane range","NONE",714.31,1549641663000,false,true
{"lat":"45.62202316769933","lng":"8.706095806309165"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",841.54,1549641768000,true,false
{"lat":"45.62200107963748","lng":"8.706286084609115"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",828.48,1549641771000,false,false
{"lat":"45.621993716950186","lng":"8.7063495107091"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",824.14,1549641772000,true,false
{"lat":"45.6219863542629","lng":"8.706412936809082"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",819.81,1549641773000,false,false
{"lat":"45.62197899157562","lng":"8.706476362909067"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",815.49,1549641774000,true,false
{"lat":"45.62197162888833","lng":"8.70653978900905"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",811.18,1549641775000,false,false
{"lat":"45.62196426620104","lng":"8.706603215109032"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",939.2,1549641776000,true,false
{"lat":"45.62196426620104","lng":"8.706603215109032"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",806.87,1549641776000,true,false
{"lat":"45.621956903513755","lng":"8.706666641209017"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",936.2,1549641777000,false,false
{"lat":"45.621956903513755","lng":"8.706666641209017"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",802.57,1549641777000,false,false
{"lat":"45.62194954082647","lng":"8.706730067309"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",933.21,1549641778000,true,false
{"lat":"45.62194954082647","lng":"8.706730067309"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",798.28,1549641778000,true,false
{"lat":"45.621934815451894","lng":"8.706856919508967"},"NAPOLI","NAPOLI","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",695.62,1549641780000,true,false
{"lat":"45.62190536470275","lng":"8.7071106239089"},"NAPOLI","NAPOLI","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",675.91,1549641784000,false,false
{"lat":"45.62190536470275","lng":"8.7071106239089"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",915.65,1549641784000,false,false
{"lat":"45.62190536470275","lng":"8.7071106239089"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",772.71,1549641784000,false,false
{"lat":"45.62189800201546","lng":"8.707174050008884"},"NAPOLI","NAPOLI","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",670.99,1549641785000,true,false
{"lat":"45.62189800201546","lng":"8.707174050008884"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",912.78,1549641785000,true,false
{"lat":"45.62189800201546","lng":"8.707174050008884"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",768.48,1549641785000,true,false
{"lat":"45.62186855126632","lng":"8.707427754408817"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",806.95,1549641789000,true,false
{"lat":"45.62186118857903","lng":"8.707491180508802"},"CRITICAL_ASSET_1652282809098","TOWER","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",610.17,1549641790000,true,false
{"lat":"45.6218243751426","lng":"8.70780831100872"},"NAPOLI","NAPOLI","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",621.8,1549641795000,false,false
{"lat":"45.6218243751426","lng":"8.70780831100872"},"CRITICAL_ASSET_1652282809098","TOWER","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",585.35,1549641795000,false,false
{"lat":"45.6218243751426","lng":"8.70780831100872"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",885.19,1549641795000,false,false
{"lat":"45.6218243751426","lng":"8.70780831100872"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",726.72,1549641795000,false,false
{"lat":"45.6218243751426","lng":"8.70780831100872"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",777.33,1549641795000,false,false
{"lat":"45.62181701245532","lng":"8.707871737108702"},"NAPOLI","NAPOLI","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",616.89,1549641796000,true,false
{"lat":"45.62181701245532","lng":"8.707871737108702"},"CRITICAL_ASSET_1652282809098","TOWER","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",580.39,1549641796000,true,false
{"lat":"45.62181701245532","lng":"8.707871737108702"},"CRITICAL_ASSET_1652283104248","FINGER_2","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",882.54,1549641796000,true,false
{"lat":"45.62181701245532","lng":"8.707871737108702"},"CRITICAL_ASSET_1652283134068","FINGER_3","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",722.6,1549641796000,true,false
{"lat":"45.62181701245532","lng":"8.707871737108702"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","4jBQlokzVytxD8PiqYD9","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",772.4,1549641796000,true,false
