id,progressType,time
"NAPOLI","Gate Occupied",1549641063000
"ADH124","Gate Occupied",1549641063000
"AEA406","Gate Occupied",1549641063000
"AUA516P","Gate Occupied",1549641063000
"EZY363E","Gate Occupied",1549641063000
"ADH138","Gate Occupied",1549641063000
"EZY152X","Gate Occupied",1549641063000
"EZY363E","Pushback Start",1549641122000
"EZY363E","Gate Vacated",1549641122000
"AEA406","Pushback Start",1549641123000
"AEA406","Gate Vacated",1549641123000
"ADH138","Gate Vacated",1549641132500
"AUA516P","Gate Vacated",1549641133500
"AUA516P","Stopbar approached",1549641232500
"NOS436","Gate Occupied",1549641241500
"AUA516P","Lineup Start",1549641253500
"AUA516P","Stopbar Passed",1549641256500
"AUA516P","Runway Entry",1549641262500
"AUA516P","Lineup Complete",1549641269500
"EZY363E","Pushback Complete",1549641272500
"EZY152X","Pushback Start",1549641293500
"EZY152X","Gate Vacated",1549641293500
"ADH138","Stopbar approached",1549641316600
"AEA406","Pushback Complete",1549641336600
"ADH138","Stopbar Passed",1549641351600
"ADH138","Runway Entry",1549641386600
"ADH138","Stopbar approached",1549641390600
"ADH138","Runway Exit",1549641392600
"AEA406","Stopbar approached",1549641406600
"AEA406","Stopbar Passed",1549641438600
"AEA406","Runway Entry",1549641444600
"AEA406","Stopbar approached",1549641448600
"AEA406","Runway Exit",1549641450600
"AEA406","Stopbar Passed",1549641463600
"ADH138","Stopbar approached",1549641479600
"EZY287C","Gate Occupied",1549641481600
"EZY152X","Pushback Complete",1549641497600
"ADH138","Lineup Start",1549641501600
"ADH138","Stopbar Passed",1549641503600
"ADH138","Runway Entry",1549641509600
"ADH138","Lineup Complete",1549641515600
"ADH138","Takeoff started",1549641516600
"ADH138","Takeoff",1549641549600
"AEA406","Stopbar approached",1549641570600
"AEA406","Lineup Start",1549641591600
"AEA406","Stopbar Passed",1549641593600
"AEA406","Runway Entry",1549641599600
"TAR757","Gate Occupied",1549641601600
"ADH646","Gate Occupied",1549641601600
"AEA406","Lineup Complete",1549641605600
"AEA406","Takeoff started",1549641606600
"AEA406","Takeoff",1549641638600
"EZY363E","Stopbar approached",1549641705600
"EZY363E","Lineup Start",1549641726600
"EZY363E","Stopbar Passed",1549641728600
"EZY363E","Runway Entry",1549641734600
"EZY363E","Lineup Complete",1549641740600
"EZY363E","Takeoff started",1549641741600
"EZY363E","Takeoff",1549641773600
"EZY54HY","Gate Occupied",1549641781600
"EZY152X","Stopbar approached",1549641789600
"EZY152X","Lineup Start",1549641810600
"EZY152X","Stopbar Passed",1549641811600
"EZY152X","Runway Entry",1549641823600
"EZY152X","Lineup Complete",1549641829600
"EZY152X","Takeoff started",1549641830600
"EZY22XF","Gate Occupied",1549641841600
"EZY152X","Takeoff",1549641862600
"AUA516P","Takeoff started",1549641876600
"AUA516P","Takeoff",1549641909600
