position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.647681070127774","lng":"8.697946916692773"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1395.52,1549641277500,false,true
{"lat":"45.647907078388364","lng":"8.698502994032783"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1345.97,1549641282500,true,true
{"lat":"45.647952280040485","lng":"8.698614209500786"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1336.06,1549641283500,false,true
{"lat":"45.64808788499684","lng":"8.698947855904791"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1306.35,1549641286500,true,true
{"lat":"45.64813308664896","lng":"8.699059071372794"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1296.45,1549641287500,false,true
{"lat":"45.64822339641167","lng":"8.699281579574068"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1276.65,1549641289500,true,true
{"lat":"45.648265610370025","lng":"8.69939515442949"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1266.71,1549641290500,false,true
{"lat":"45.64833477249493","lng":"8.699632447064053"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1246.73,1549641292500,true,true
{"lat":"45.64835973894103","lng":"8.699755996914316"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1236.78,1549641293500,false,true
{"lat":"45.648376739932324","lng":"8.699882272693381"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1226.97,1549641294500,true,true
{"lat":"45.648384539284","lng":"8.700010370763975"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1217.42,1549641295500,false,true
{"lat":"45.648368597188544","lng":"8.700266005654662"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1199.72,1549641297500,true,true
{"lat":"45.648344087288955","lng":"8.700389694900233"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1191.9,1549641298500,false,true
{"lat":"45.64830912134585","lng":"8.700508135660911"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1184.95,1549641299500,true,true
{"lat":"45.648264825572106","lng":"8.700620019700649"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1178.93,1549641300500,false,true
{"lat":"45.64808970179851","lng":"8.700912172669536"},"CRITICAL_ASSET_1652283209960","DEP_35_L","cQkpsFL2q5DwRfqYilWI","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1166.23,1549641303500,true,true
