id,progressType,time
"NAPOLI","Gate Occupied",1041694562000
"ADH138","Gate Occupied",1041694741000
"AUA516P","Gate Occupied",1041694741000
"EZY363E","Gate Occupied",1041694981000
"EZY152X","Gate Occupied",1041695221000
"AUA516P","Gate Vacated",1041695248000
"ADH124","Gate Occupied",1041695281000
"AEA406","Gate Occupied",1041695281000
"AUA516P","Stopbar approached",1041695347000
"AUA516P","Lineup Start",1041695368000
"AUA516P","Stopbar Passed",1041695371000
"AUA516P","Runway Entry",1041695377000
"AUA516P","Lineup Complete",1041695384000
"AUA516P","Takeoff",1041695414000
"EZY363E","Pushback Start",1041695505000
"EZY363E","Gate Vacated",1041695505000
"AEA406","Pushback Start",1041695506000
"AEA406","Gate Vacated",1041695506000
"ADH138","Gate Vacated",1041695516000
"NOS436","Gate Occupied",1041695641100
"EZY80XC","Touchdown",1041695656100
"EZY363E","Pushback Complete",1041695656100
"ADH138","Stopbar approached",1041695675100
"AEA406","Pushback Complete",1041695720100
"EZY80XC","Runway Exit",1041695734100
"AUG20000","Touchdown",1041695747100
"EZY80XC","Stopbar approached",1041695748100
"EZY80XC","Stopbar Passed",1041695763100
"EZY287C","Gate Occupied",1041695881100
"EZY80XC","Parked at Gate",1041695955100
"EZY80XC","Gate Occupied",1041695955100
"AEA406","Stopbar approached",1041695959100
"TAR757","Gate Occupied",1041696001100
"ADH646","Gate Occupied",1041696001100
"EZY84HN","Touchdown",1041696066100
"AEA406","Pushback Start",1041695506000
"AUA516P","Runway Entry",1041695377000
"EZY363E","Pushback Start",1041695505000
"NOS436","Gate Occupied",1041695641100
"AEA406","Pushback Complete",1041695720100
"AUA516P","Takeoff",1041695414000
"AUA516P","Stopbar approached",1041695347000
"NAPOLI","Gate Occupied",1041694562000
"EZY80XC","Runway Exit",1041695734100
"ADH646","Gate Occupied",1041696001100
"AUG20000","Touchdown",1041695747100
"EZY363E","Gate Vacated",1041695505000
"ADH138","Gate Occupied",1041694741000
"ADH138","Stopbar approached",1041695675100
"AUA516P","Gate Vacated",1041695248000
"EZY363E","Gate Occupied",1041694981000
"AUA516P","Gate Occupied",1041694741000
"AUA516P","Lineup Complete",1041695384000
"AEA406","Stopbar approached",1041695959100
"ADH138","Gate Vacated",1041695516000
"EZY80XC","Gate Occupied",1041695955100
"EZY363E","Pushback Complete",1041695656100
"ADH124","Gate Occupied",1041695281000
"AEA406","Gate Vacated",1041695506000
"EZY287C","Gate Occupied",1041695881100
"EZY84HN","Touchdown",1041696066100
"EZY80XC","Stopbar approached",1041695748100
"TAR757","Gate Occupied",1041696001100
"AUA516P","Lineup Start",1041695368000
"EZY80XC","Touchdown",1041695656100
"EZY152X","Gate Occupied",1041695221000
"AEA406","Gate Occupied",1041695281000
"EZY80XC","Stopbar Passed",1041695763100
"EZY80XC","Parked at Gate",1041695955100
"AUA516P","Stopbar Passed",1041695371000
