id,clearanceType,time,type
"NAPOLI","Runway Change",1041694561000,"DEP"
"NAPOLI","Runway Entry Change",1041694561000,"DEP"
"GWI3820","Runway Change",1041694670000,"ARR"
"GWI3820","Gate Change",1041694670000,"ARR"
"GWI3820","Runway Exit Change",1041694670000,"ARR"
"GWI3820","LDT Change",1041694670000,"ARR"
"GWI3820","LDT Change",1041694670000,"ARR"
"ADH138","Runway Change",1041694730000,"DEP"
"ADH138","Runway Entry Change",1041694730000,"DEP"
"AUA516P","Runway Change",1041694730000,"DEP"
"AUA516P","Runway Entry Change",1041694730000,"DEP"
"EZY80XC","Runway Change",1041694790000,"ARR"
"EZY80XC","Gate Change",1041694790000,"ARR"
"EZY80XC","Runway Exit Change",1041694790000,"ARR"
"EZY80XC","LDT Change",1041694790000,"ARR"
"EZY80XC","LDT Change",1041694790000,"ARR"
"EZY69BX","Runway Change",1041694940000,"ARR"
"EZY69BX","Gate Change",1041694940000,"ARR"
"EZY69BX","Runway Exit Change",1041694940000,"ARR"
"EZY69BX","LDT Change",1041694940000,"ARR"
"EZY69BX","LDT Change",1041694940000,"ARR"
"EZY363E","Runway Change",1041694970000,"DEP"
"EZY363E","Runway Entry Change",1041694970000,"DEP"
"BAW13MX","Runway Change",1041694970000,"ARR"
"BAW13MX","Gate Change",1041694970000,"ARR"
"BAW13MX","Runway Exit Change",1041694970000,"ARR"
"BAW13MX","LDT Change",1041694970000,"ARR"
"BAW13MX","LDT Change",1041694970000,"ARR"
"EZY84HN","Runway Change",1041695090000,"ARR"
"EZY84HN","Gate Change",1041695090000,"ARR"
"EZY84HN","Runway Exit Change",1041695090000,"ARR"
"EZY84HN","LDT Change",1041695090000,"ARR"
"EZY84HN","LDT Change",1041695090000,"ARR"
"EZY152X","Runway Change",1041695210000,"DEP"
"EZY152X","Runway Entry Change",1041695210000,"DEP"
"EZY53VK","Runway Change",1041695210000,"ARR"
"EZY53VK","Gate Change",1041695210000,"ARR"
"EZY53VK","Runway Exit Change",1041695210000,"ARR"
"EZY53VK","LDT Change",1041695210000,"ARR"
"EZY53VK","LDT Change",1041695210000,"ARR"
"AUA516P","Startup Clearance",1041695221000,"DEP"
"AUA516P","Taxi Clearance",1041695237000,"DEP"
"ADH124","Runway Change",1041695270000,"DEP"
"ADH124","Runway Entry Change",1041695270000,"DEP"
"AEA406","Runway Change",1041695270000,"DEP"
"AEA406","Runway Entry Change",1041695270000,"DEP"
"EZY80XC","LDT Change",1041695304000,"ARR"
"AUA516P","Lineup Clearance",1041695346000,"DEP"
"AUA516P","Takeoff Clearance",1041695347000,"DEP"
"THY4DX","Runway Change",1041695390000,"ARR"
"THY4DX","Gate Change",1041695390000,"ARR"
"THY4DX","Runway Exit Change",1041695390000,"ARR"
"THY4DX","LDT Change",1041695390000,"ARR"
"AUG20000","Runway Change",1041695390000,"ARR"
"AUG20000","Gate Change",1041695390000,"ARR"
"AUG20000","Runway Exit Change",1041695390000,"ARR"
"AUG20000","LDT Change",1041695390000,"ARR"
"THY4DX","LDT Change",1041695390000,"ARR"
"AUG20000","LDT Change",1041695403000,"ARR"
"EZY80XC","Landing Clearance",1041695457000,"ARR"
"AEA406","Startup Clearance",1041695492000,"DEP"
"ADH138","Startup Clearance",1041695493000,"DEP"
"EZY363E","Startup Clearance",1041695494000,"DEP"
"EZY363E","Pushback Clearance",1041695504000,"DEP"
"ADH138","Taxi Clearance",1041695505000,"DEP"
"AEA406","Pushback Clearance",1041695505000,"DEP"
"AEA406","Taxi Clearance",1041695507000,"DEP"
"EZY363E","Taxi Clearance",1041695507000,"DEP"
"EZY80XC","LDT Change",1041695537000,"ARR"
"BEL6DR","Runway Change",1041695570000,"ARR"
"BEL6DR","Gate Change",1041695570000,"ARR"
"BEL6DR","Runway Exit Change",1041695570000,"ARR"
"BEL6DR","LDT Change",1041695570000,"ARR"
"BEL6DR","LDT Change",1041695570000,"ARR"
"GWI3820","LDT Change",1041695598000,"ARR"
"NOS436","Runway Change",1041695630100,"DEP"
"NOS436","Runway Entry Change",1041695630100,"DEP"
"EZY80XC","LDT Change",1041695656100,"ARR"
"BAW13MX","LDT Change",1041695680100,"ARR"
"BAW13MX","LDT Change",1041695681100,"ARR"
"BAW13MX","LDT Change",1041695682100,"ARR"
