droneId,entityId,riskType,seconds
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283840349","YELLOW",40
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283046149","YELLOW",39
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283046149","ORANGE",46
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283840349","ORANGE",75
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652282978809","YELLOW",40
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283713830","YELLOW",37
"zWjJBni4lykVK5CZc18G","CRITICAL_ASSET_1652283046149","RED",28
