name,description,Flights Released for Departures,Clearances for Departing Flights,Clearances for Departing Flights (Normalized),Landed Flights,Clearances for Arrival Flights,Clearances for Arrival Flights (Normalized),Workload Degradation
LIMC_2022_06_16_10_05_08_856,Threat on 35R - Drone 03,8,34,4.25,0,0,0,0
