id,progressType,time
"NAPOLI","Gate Occupied",1549641064600
"AEA406","Lineup Start",1549641760900
"EZY54HY","Gate Occupied",1549641781900
"AEA406","Pushback Complete",1549641462900
"AUA516P","Gate Occupied",1549641064600
"AUA516P","Gate Vacated",1549641670900
"AEA406","Takeoff started",1549641774900
"EZY363E","Gate Occupied",1549641064600
"AEA406","Stopbar Passed",1549641762900
"AEA406","Stopbar approached",1549641721900
"AEA406","Pushback Start",1549641248900
"ADH646","Gate Occupied",1549641601900
"AEA406","Gate Vacated",1549641248900
"AEA406","Gate Occupied",1549641064600
"EZY287C","Gate Occupied",1549641481900
"ADH138","Gate Occupied",1549641064600
"TAR757","Gate Occupied",1549641601900
"ADH124","Gate Occupied",1549641064600
"NOS436","Gate Occupied",1549641241900
"EZY152X","Gate Occupied",1549641064600
"AUA516P","Stopbar approached",1549641769900
"AEA406","Runway Entry",1549641768900
"AEA406","Takeoff",1549641805900
"EZY22XF","Gate Occupied",1549641841900
