position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.64911708916797","lng":"8.697534576708932"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1372.97,1549641201100,false,true
{"lat":"45.64928139650368","lng":"8.69784074763308"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1345.12,1549641207100,true,true
{"lat":"45.64930878105963","lng":"8.697891776120438"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1340.48,1549641208100,false,true
{"lat":"45.64933616561558","lng":"8.697942804607797"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1335.85,1549641209100,true,true
{"lat":"45.64936355017153","lng":"8.697993833095154"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1331.22,1549641210100,false,true
{"lat":"45.64944570383938","lng":"8.698146918557228"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1317.35,1549641213100,true,true
{"lat":"45.64947308839533","lng":"8.698197947044585"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1312.73,1549641214100,false,true
{"lat":"45.649582626619136","lng":"8.698402060994017"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1294.29,1549641218100,true,true
{"lat":"45.64961001117509","lng":"8.698453089481376"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1289.69,1549641219100,false,true
{"lat":"45.64969216484294","lng":"8.698606174943448"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1275.89,1549641222100,true,true
{"lat":"45.649719549398895","lng":"8.698657203430807"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1271.3,1549641223100,false,true
{"lat":"45.6498838567346","lng":"8.698963374354953"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1243.82,1549641229100,true,true
{"lat":"45.649911241290546","lng":"8.699014402842312"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1239.25,1549641230100,false,true
{"lat":"45.64996601040245","lng":"8.699116459817027"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1230.12,1549641232100,true,true
{"lat":"45.6499933949584","lng":"8.699167488304386"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1225.57,1549641233100,false,true
{"lat":"45.650048164070306","lng":"8.699269545279101"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1216.46,1549641235100,true,true
{"lat":"45.650075548626255","lng":"8.699320573766459"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1211.91,1549641236100,false,true
{"lat":"45.65018508685006","lng":"8.69952468771589"},"CRITICAL_ASSET_1652283209960","DEP_35_L","kyejbm3bsMpGH6Bl3LX1","Drone_05","DRONE_VS_CA","drone vs critical asset","YELLOW",1193.75,1549641240100,true,true
