droneId,entityId,riskType,seconds
"CfPhZEAYZmShgZLl2yTA","CRITICAL_ASSET_1652283046149","ORANGE",32
"CfPhZEAYZmShgZLl2yTA","CRITICAL_ASSET_1652283046149","YELLOW",43
