position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.58401871272696","lng":"8.722830031646007"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2123.35,1041695994100,true,true
{"lat":"45.584025969870645","lng":"8.722867162828662"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2121.79,1041695995100,false,true
{"lat":"45.58405499844538","lng":"8.723015687559284"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2115.58,1041695999100,true,true
{"lat":"45.58406951273275","lng":"8.723089949924596"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2112.5,1041696001100,false,true
{"lat":"45.584084027020126","lng":"8.723164212289907"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2109.42,1041696003100,true,true
{"lat":"45.58409128416381","lng":"8.723201343472562"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2107.89,1041696004100,false,true
{"lat":"45.58412031273855","lng":"8.723349868203185"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2101.79,1041696008100,true,true
{"lat":"45.584127569882234","lng":"8.723386999385841"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2100.28,1041696009100,false,true
{"lat":"45.58413482702592","lng":"8.723424130568496"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2098.76,1041696010100,true,true
{"lat":"45.584142084169606","lng":"8.72346126175115"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2097.25,1041696011100,false,true
{"lat":"45.58414934131329","lng":"8.723498392933807"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2095.75,1041696012100,true,true
{"lat":"45.58415659845698","lng":"8.723535524116462"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2094.24,1041696013100,false,true
{"lat":"45.5842436841812","lng":"8.72398109830833"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2076.46,1041696025100,true,true
{"lat":"45.584258198468575","lng":"8.724055360673642"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2073.54,1041696027100,false,true
{"lat":"45.58432351276174","lng":"8.724389541317542"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2060.57,1041696036100,true,true
{"lat":"45.58434528419279","lng":"8.724500934865508"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2056.3,1041696039100,false,true
{"lat":"45.58435254133648","lng":"8.724538066048165"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2054.89,1041696040100,true,true
{"lat":"45.584359798480165","lng":"8.72457519723082"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2053.48,1041696041100,false,true
{"lat":"45.58437431276754","lng":"8.724649459596131"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2050.67,1041696043100,true,true
{"lat":"45.58438156991122","lng":"8.724686590778788"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2049.27,1041696044100,false,true
{"lat":"45.58442511277333","lng":"8.72490937787472"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2040.94,1041696050100,true,true
{"lat":"45.58443236991702","lng":"8.724946509057377"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2039.56,1041696051100,false,true
{"lat":"45.5844396270607","lng":"8.724983640240032"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2038.19,1041696052100,true,true
{"lat":"45.58444688420439","lng":"8.725020771422688"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2036.82,1041696053100,false,true
{"lat":"45.584454141348075","lng":"8.725057902605343"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2035.45,1041696054100,true,true
{"lat":"45.58446865563545","lng":"8.725132164970654"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2032.73,1041696056100,false,true
{"lat":"45.5845412270723","lng":"8.725503476797211"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2019.34,1041696066100,true,true
{"lat":"45.584548484215986","lng":"8.725540607979866"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2018.02,1041696067100,false,true
{"lat":"45.58455574135967","lng":"8.725577739162523"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2016.71,1041696068100,true,true
{"lat":"45.58456299850336","lng":"8.725614870345177"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2015.39,1041696069100,false,true
{"lat":"45.584570255647044","lng":"8.725652001527834"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2014.08,1041696070100,true,true
{"lat":"45.58457751279072","lng":"8.725689132710489"},"CRITICAL_ASSET_1652283713830","APP_35_L","Kic0jStk4Zn0TXExVezh","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",2012.78,1041696071100,false,true
